"","top","model_type","test","gene","stat","pval","fdr","gene_index","ensembl","results"
"5372",469,"pairwise","posterior-anterior","SLC35C2",3.41903613170506,0.000729773464328739,0.0149188638819713,11253,"ENSG00000080189","character(0)"
"5373",470,"pairwise","posterior-anterior","CAD",3.41800898172018,0.000732412754692846,0.0149478229150585,1314,"ENSG00000084774","character(0)"
"5374",471,"pairwise","posterior-anterior","EFS",3.41692142658151,0.000735216975791521,0.0149800458817522,8000,"ENSG00000100842","character(0)"
"5375",472,"pairwise","posterior-anterior","AGAP2",3.41239797694083,0.000746988490870839,0.0151945662244526,7417,"ENSG00000135439","character(0)"
"5376",473,"pairwise","posterior-anterior","ZNF335",3.40990249474001,0.000753557679485143,0.0152924488006927,11249,"ENSG00000198026","character(0)"
"5377",474,"pairwise","posterior-anterior","CCDC151",3.40962088277236,0.000754302382561773,0.0152924488006927,10449,"ENSG00000198003","character(0)"
"5378",475,"pairwise","posterior-anterior","CCDC189",3.40727670052599,0.000760528136277438,0.0153931398443571,9043,"ENSG00000196118","character(0)"
"5379",476,"pairwise","posterior-anterior","PSME2",3.40449283304793,0.00076798394702972,0.0155183533098154,8013,"ENSG00000100911","character(0)"
"5380",477,"pairwise","posterior-anterior","C12orf10",3.39580462062542,0.000791694123100891,0.0159249371295171,7342,"ENSG00000139637","character(0)"
"5381",478,"pairwise","posterior-anterior","SAT2",3.39568935313182,0.000792013233108091,0.0159249371295171,9438,"ENSG00000141504","character(0)"
"5382",479,"pairwise","posterior-anterior","EPHA10",3.39492346480383,0.000794136592719915,0.0159414118981953,332,"ENSG00000183317","character(0)"
"5383",480,"pairwise","posterior-anterior","LINC01102",3.39085121594255,0.000805516073167596,0.0161169132479114,1602,"ENSG00000235597","character(0)"
"5384",481,"pairwise","posterior-anterior","BNIP1",3.39036412637467,0.000806887339223873,0.0161179701340063,3654,"ENSG00000113734","character(0)"
"5385",482,"pairwise","posterior-anterior","NAA10",3.38518010803324,0.000821617112128809,0.0163587446185256,12172,"ENSG00000102030","character(0)"
"5386",483,"pairwise","posterior-anterior","ZNF135",3.38359535143869,0.000826169845776842,0.0164226444953201,11008,"ENSG00000176293","character(0)"
"5387",484,"pairwise","posterior-anterior","DYNC1LI2",3.38229307094308,0.000829928682061049,0.0164705813931758,9143,"ENSG00000135720","character(0)"
"5388",485,"pairwise","posterior-anterior","ARHGAP22",3.38140521828305,0.000832500475878189,0.0164948433024487,6029,"ENSG00000128805","character(0)"
"5389",486,"pairwise","posterior-anterior","ARIH2",3.38021918156374,0.000835947604727695,0.0165363421808998,2221,"ENSG00000177479","character(0)"
"5390",487,"pairwise","posterior-anterior","GP1BB",3.37914831265927,0.000839071441988197,0.0165713220974244,11509,"ENSG00000203618","character(0)"
"5391",488,"pairwise","posterior-anterior","ENOSF1",3.37653398824096,0.000846743506683133,0.016642185481031,10049,"ENSG00000132199","character(0)"
"5392",489,"pairwise","posterior-anterior","PLD2",3.37518229495704,0.000850735836393075,0.0166670602562586,9379,"ENSG00000129219","character(0)"
"5393",490,"pairwise","posterior-anterior","ZSWIM8",3.37346306517584,0.000855839083151863,0.0167213534710648,6112,"ENSG00000214655","character(0)"
"5394",491,"pairwise","posterior-anterior","CIAO3",3.37332749199113,0.000856242721708514,0.0167213534710648,8787,"ENSG00000103245","character(0)"
"5395",492,"pairwise","posterior-anterior","SLC12A9",3.37156731050146,0.000861499408004389,0.0167971774527172,4704,"ENSG00000146828","character(0)"
"5396",493,"pairwise","posterior-anterior","IZUMO4",3.36864195035545,0.00087030246614441,0.0169417956188144,10282,"ENSG00000099840","character(0)"
"5397",494,"pairwise","posterior-anterior","DMAP1",3.36722925354889,0.000874583554727292,0.0169920168386975,394,"ENSG00000178028","character(0)"
"5398",495,"pairwise","posterior-anterior","GNG3",3.36687432772337,0.000875662217454352,0.0169920168386975,6671,"ENSG00000162188","character(0)"
"5399",496,"pairwise","posterior-anterior","TRIM41",3.36185083487231,0.000891062863807411,0.0172089154977024,3726,"ENSG00000146063","character(0)"
"5400",497,"pairwise","posterior-anterior","GRK4",3.36031438935939,0.000895823378170824,0.017273565927663,2763,"ENSG00000125388","character(0)"
"5401",498,"pairwise","posterior-anterior","ENTR1",3.35925820080392,0.00089910960714148,0.0172824134391582,5841,"ENSG00000165689","character(0)"
"5402",499,"pairwise","posterior-anterior","RPARP-AS1",3.35587335047213,0.000909717117098547,0.0174314917813946,6252,"ENSG00000269609","character(0)"
"5403",500,"pairwise","posterior-anterior","PPP1R35",3.35529213050435,0.000911550248414216,0.0174392829215396,4691,"ENSG00000160813","character(0)"
"5404",501,"pairwise","posterior-anterior","GK5",3.35465363949632,0.000913567977257289,0.0174505758155787,2537,"ENSG00000175066","character(0)"
"5405",502,"pairwise","posterior-anterior","PICK1",3.34946319122041,0.000930125725388671,0.0177115062194338,11667,"ENSG00000100151","character(0)"
"5406",503,"pairwise","posterior-anterior","MYDGF",3.34887243505669,0.000932027886263879,0.0177201258313778,10336,"ENSG00000074842","character(0)"
"5407",504,"pairwise","posterior-anterior","PNCK",3.34835259628462,0.000933704699711188,0.0177244409223125,12163,"ENSG00000130822","character(0)"
"5408",505,"pairwise","posterior-anterior","BRF1",3.34700609096177,0.000938061123093125,0.0177795305888581,8369,"ENSG00000185024","character(0)"
"5409",506,"pairwise","posterior-anterior","HSBP1",3.34556484521352,0.000942745045897249,0.0178406473468945,9262,"ENSG00000230989","character(0)"
"5410",507,"pairwise","posterior-anterior","MIEN1",3.34453243270099,0.000946113682219248,0.0178767229754719,9643,"ENSG00000141741","character(0)"
"5411",508,"pairwise","posterior-anterior","SLC19A1",3.34350322614095,0.000949483017707582,0.0178960659477185,11469,"ENSG00000173638","character(0)"
"5412",509,"pairwise","posterior-anterior","GTF3C5",3.34332574270341,0.00095006517791978,0.0178960659477185,5809,"ENSG00000148308","character(0)"
"5413",510,"pairwise","posterior-anterior","EIF2B5",3.34030519371892,0.000960023955295183,0.0180141277952228,2649,"ENSG00000145191","character(0)"
"5414",511,"pairwise","posterior-anterior","TMEM219",3.33973285246708,0.00096192189419583,0.0180141277952228,9012,"ENSG00000149932","character(0)"
"5415",512,"pairwise","posterior-anterior","CPLX1",3.33964539361439,0.000962212223875533,0.0180141277952228,2733,"ENSG00000168993","posterior-middle_top6"
"5416",513,"pairwise","posterior-anterior","SYNGR1",3.33919742748513,0.000963700578983697,0.0180141277952228,11686,"ENSG00000100321","character(0)"
"5417",514,"pairwise","posterior-anterior","LTC4S",3.33799560772548,0.000967704193062643,0.0180510252340074,3709,"ENSG00000213316","character(0)"
"5418",515,"pairwise","posterior-anterior","EIF3L",3.33771906986489,0.000968627611738964,0.0180510252340074,11663,"ENSG00000100129","character(0)"
"5419",516,"pairwise","posterior-anterior","TMEM258",3.33365427781001,0.00098229585953756,0.018255105210266,6649,"ENSG00000134825","character(0)"
"5420",517,"pairwise","posterior-anterior","MAN2A2",3.33357471753936,0.000982565172053583,0.018255105210266,8722,"ENSG00000196547","character(0)"
"5421",518,"pairwise","posterior-anterior","ANKDD1A",3.32929694280581,0.000997147154502836,0.0184979119329244,8572,"ENSG00000166839","character(0)"
"5422",519,"pairwise","posterior-anterior","SLC29A2",3.32827781285873,0.00100065073894428,0.0185275612031709,6778,"ENSG00000174669","character(0)"
"5423",520,"pairwise","posterior-anterior","NRIP3",3.32726105567448,0.00100415758569748,0.0185275612031709,6458,"ENSG00000175352","character(0)"
"5424",521,"pairwise","posterior-anterior","CMYA5",3.32628837629465,0.00100752311241593,0.0185275612031709,3357,"ENSG00000164309","character(0)"
"5425",522,"pairwise","posterior-anterior","UBAP1L",3.32567965148967,0.00100963467498904,0.0185275612031709,8576,"ENSG00000246922","character(0)"
"5426",523,"pairwise","posterior-anterior","ATG4D",3.32565110764599,0.00100973378977368,0.0185275612031709,10428,"ENSG00000130734","character(0)"
"5427",524,"pairwise","posterior-anterior","AIFM2",3.3249820054308,0.00101205975683504,0.0185275612031709,6079,"ENSG00000042286","character(0)"
"5428",525,"pairwise","posterior-anterior","ELOF1",3.32473834800715,0.00101290800941348,0.0185275612031709,10455,"ENSG00000130165","character(0)"
"5429",526,"pairwise","posterior-anterior","CROCC",3.3244533864006,0.00101390089529009,0.0185275612031709,142,"ENSG00000058453","character(0)"
"5430",527,"pairwise","posterior-anterior","DNAJB2",3.32181986169381,0.00102311980729348,0.0186535932488585,1926,"ENSG00000135924","character(0)"
"5431",528,"pairwise","posterior-anterior","PAN2",3.32124379432572,0.00102514676138361,0.0186535932488585,7387,"ENSG00000135473","character(0)"
"5432",529,"pairwise","posterior-anterior","VPS28",3.31979487741841,0.00103026146561132,0.0187146306346187,5372,"ENSG00000160948","character(0)"
"5433",530,"pairwise","posterior-anterior","IL34",3.31916563085263,0.00103249010722704,0.0187272871822708,9213,"ENSG00000157368","character(0)"
"5434",531,"pairwise","posterior-anterior","PC",3.31869034704195,0.00103417642319306,0.0187300841089409,6793,"ENSG00000173599","character(0)"
"5435",532,"pairwise","posterior-anterior","LIMD2",3.31782641672666,0.00103724823092889,0.0187579284365468,9849,"ENSG00000136490","character(0)"
"5436",533,"pairwise","posterior-anterior","TBRG1",3.31592307819422,0.00104404576727436,0.0188529682495259,7050,"ENSG00000154144","character(0)"
"5437",534,"pairwise","posterior-anterior","ZNF449",3.31447401727581,0.0010492486796477,0.018918975086568,12122,"ENSG00000173275","character(0)"
"5438",535,"pairwise","posterior-anterior","TRADD",3.31288156567187,0.00105499426526597,0.0189945580160183,9153,"ENSG00000102871","character(0)"
"5439",536,"pairwise","posterior-anterior","POLR2I",3.31095423952826,0.00106198724015398,0.0190923441336507,10663,"ENSG00000105258","character(0)"
"5440",537,"pairwise","posterior-anterior","AMPD2",3.30982799152199,0.00106609358038971,0.0191380235246171,626,"ENSG00000116337","character(0)"
"5441",538,"pairwise","posterior-anterior","CRTC2",3.3056369247212,0.00108150448832944,0.0192779938125194,781,"ENSG00000160741","character(0)"
"5442",539,"pairwise","posterior-anterior","NEURL1",3.30556375844538,0.00108177535831397,0.0192779938125194,6266,"ENSG00000107954","character(0)"
"5443",540,"pairwise","posterior-anterior","RNPEPL1",3.30488747190081,0.00108428203840844,0.0192945384563947,2002,"ENSG00000142327","character(0)"
"5444",541,"pairwise","posterior-anterior","MED24",3.30361737730841,0.00108900429806233,0.0193504034067035,9647,"ENSG00000008838","character(0)"
"5445",542,"pairwise","posterior-anterior","POLE",3.30227743556767,0.00109400698539444,0.0194110818526083,7735,"ENSG00000177084","character(0)"
"5446",543,"pairwise","posterior-anterior","USP40",3.30026600478411,0.00110155682727937,0.0194902651977584,1978,"ENSG00000085982","character(0)"
"5447",544,"pairwise","posterior-anterior","GOLGA8B",3.3002390462235,0.00110165834369334,0.0194902651977584,8416,"ENSG00000215252","character(0)"
"5448",545,"pairwise","posterior-anterior","THOC1",3.29587987848114,0.00111818836905048,0.0197305929134934,10045,"ENSG00000079134","character(0)"
"5449",546,"pairwise","posterior-anterior","ANKRD54",3.29577583346617,0.00111858571295814,0.0197305929134934,11662,"ENSG00000100124","character(0)"
"5450",547,"pairwise","posterior-anterior","SLC25A11",3.29538371595751,0.00112008437480282,0.0197305929134934,9381,"ENSG00000108528","character(0)"
"5451",548,"pairwise","posterior-anterior","ELOVL1",3.29453711399684,0.00112332643287183,0.0197592311393642,380,"ENSG00000066322","character(0)"
"5452",549,"pairwise","posterior-anterior","ABTB1",3.2914454103963,0.00113524036286387,0.0199401055115097,2471,"ENSG00000114626","character(0)"
"5453",550,"pairwise","posterior-anterior","DELE1",3.29100109944064,0.00113696214556487,0.0199416961686234,3554,"ENSG00000081791","character(0)"
"5454",551,"pairwise","posterior-anterior","P3H3",3.28936485646861,0.00114332382953245,0.0200245470143756,7143,"ENSG00000110811","character(0)"
"5455",552,"pairwise","posterior-anterior","PRRC2A",3.28785829227603,0.001149210572345,0.0200881442353014,3868,"ENSG00000204469","character(0)"
"5456",553,"pairwise","posterior-anterior","FBXL8",3.28759521932092,0.00115024138770642,0.0200881442353014,9154,"ENSG00000135722","character(0)"
"5457",554,"pairwise","posterior-anterior","TTC7A",3.28579071126026,0.00115733530754838,0.0201832013334935,1396,"ENSG00000068724","character(0)"
"5458",555,"pairwise","posterior-anterior","RPS19BP1",3.28418292646867,0.0011636901033209,0.0202651161155242,11691,"ENSG00000187051","character(0)"
"5459",556,"pairwise","posterior-anterior","CERS4",3.28155501278844,0.00117414684692924,0.020418129735007,10385,"ENSG00000090661","character(0)"
"5460",557,"pairwise","posterior-anterior","VARS2",3.28007475535241,0.00118007532902658,0.0204732008741353,3858,"ENSG00000137411","character(0)"
"5461",558,"pairwise","posterior-anterior","FAM153A",3.27992836965331,0.00118066311789492,0.0204732008741353,3694,"ENSG00000170074","character(0)"
"5462",559,"pairwise","posterior-anterior","RHPN1",3.27778111381223,0.00118931641398436,0.0205940413044743,5339,"ENSG00000158106","character(0)"
"5463",560,"pairwise","posterior-anterior","NCLN",3.27057218225307,0.0012188008685769,0.0210483407720942,10304,"ENSG00000125912","character(0)"
"5464",561,"pairwise","posterior-anterior","ADAMTS13",3.27025878066632,0.00122009795141121,0.0210483407720942,5818,"ENSG00000160323","character(0)"
"5465",562,"pairwise","posterior-anterior","OAZ1",3.26968011354451,0.00122249626560649,0.0210483407720942,10287,"ENSG00000104904","character(0)"
"5466",563,"pairwise","posterior-anterior","LETMD1",3.26938868135755,0.00122370577805112,0.0210483407720942,7320,"ENSG00000050426","character(0)"
"5467",564,"pairwise","posterior-anterior","VASH1-AS1",3.26927902422323,0.001224161168831,0.0210483407720942,8239,"ENSG00000258301","character(0)"
"5468",565,"pairwise","posterior-anterior","POU6F1",3.26861339300148,0.0012269288222329,0.0210662989491533,7323,"ENSG00000184271","character(0)"
"5469",566,"pairwise","posterior-anterior","DDX41",3.26693711319713,0.0012339244607991,0.0211566992051459,3690,"ENSG00000183258","character(0)"
"5470",567,"pairwise","posterior-anterior","UQCR10",3.26527619173631,0.00124089253065727,0.0212463742118839,11596,"ENSG00000184076","character(0)"
"5471",568,"pairwise","posterior-anterior","ADAM15",3.26434638184897,0.00124480930455078,0.0212836276197669,802,"ENSG00000143537","character(0)"
"5472",569,"pairwise","posterior-anterior","FADS3",3.26157982680621,0.00125653127988306,0.0214540431516346,6653,"ENSG00000221968","character(0)"
"5473",570,"pairwise","posterior-anterior","NPM2",3.2559275475811,0.00128079947225679,0.0217654034179541,4984,"ENSG00000158806","character(0)"
"5474",571,"pairwise","posterior-anterior","MCF2L",3.25537610849085,0.00128319024200297,0.0217654034179541,7946,"ENSG00000126217","character(0)"
"5475",572,"pairwise","posterior-anterior","GAS8",3.25498087612321,0.00128490632416171,0.0217654034179541,9321,"ENSG00000141013","character(0)"
"5476",573,"pairwise","posterior-anterior","CLEC4G",3.25485585765734,0.00128544959245504,0.0217654034179541,10376,"ENSG00000182566","character(0)"
"5477",574,"pairwise","posterior-anterior","NQO2",3.25398093514339,0.00128925754452871,0.0217996866969066,3741,"ENSG00000124588","character(0)"
"5478",575,"pairwise","posterior-anterior","AC116565.1",3.25048711096923,0.00130456846899814,0.0220281070904728,2728,"ENSG00000283183","character(0)"
"5479",576,"pairwise","posterior-anterior","KCNQ2",3.24996851132117,0.00130685545172574,0.0220362867549616,11336,"ENSG00000075043","character(0)"
"5480",577,"pairwise","posterior-anterior","MAU2",3.24833940823046,0.00131406389432734,0.0221225729853911,10582,"ENSG00000129933","character(0)"
"5481",578,"pairwise","posterior-anterior","AL513217.1",3.2479951534051,0.0013155918658797,0.0221225729853911,1011,"ENSG00000223774","character(0)"
"5482",579,"pairwise","posterior-anterior","SELENON",3.24615812829908,0.00132377339832783,0.0222002103342765,212,"ENSG00000162430","character(0)"
"5483",580,"pairwise","posterior-anterior","NBEAL2",3.24614304637249,0.00132384076349182,0.0222002103342765,2198,"ENSG00000160796","character(0)"
"5484",581,"pairwise","posterior-anterior","LYSMD4",3.24508546467461,0.00132857251545459,0.0222490397279896,8741,"ENSG00000183060","character(0)"
"5485",582,"pairwise","posterior-anterior","DOC2A",3.24451814400855,0.00133111724186094,0.0222611604401504,9016,"ENSG00000149927","character(0)"
"5486",583,"pairwise","posterior-anterior","PABPN1",3.24346816512125,0.00133583887607919,0.0223096041804208,7998,"ENSG00000100836","character(0)"
"5487",584,"pairwise","posterior-anterior","TEPSIN",3.242860550389,0.00133857834405435,0.0223248571024072,9992,"ENSG00000167302","character(0)"
"5488",585,"pairwise","posterior-anterior","IGLON5",3.23552793541424,0.00137205151253174,0.0228519478756137,10917,"ENSG00000142549","character(0)"
"5489",586,"pairwise","posterior-anterior","SLC9A3R2",3.23259446178337,0.00138565889334776,0.0230214080424829,8823,"ENSG00000065054","character(0)"
"5490",587,"pairwise","posterior-anterior","RAB37",3.23252291410023,0.00138599233695439,0.0230214080424829,9903,"ENSG00000172794","character(0)"
"5491",588,"pairwise","posterior-anterior","DPY19L2",3.23086583118473,0.00139373592458765,0.0230674070085985,7432,"ENSG00000177990","character(0)"
"5492",589,"pairwise","posterior-anterior","CYTH1",3.23072085556688,0.00139441530442248,0.0230674070085985,9969,"ENSG00000108669","character(0)"
"5493",590,"pairwise","posterior-anterior","RGS6",3.23071934281688,0.00139442239503921,0.0230674070085985,8196,"ENSG00000182732","character(0)"
"5494",591,"pairwise","posterior-anterior","RRP8",3.22810515888388,0.00140672577763411,0.0232394900426717,6440,"ENSG00000132275","character(0)"
"5495",592,"pairwise","posterior-anterior","SYT2",3.22577440844904,0.00141778002377991,0.0233589768068861,1019,"ENSG00000143858","character(0)"
"5496",593,"pairwise","posterior-anterior","IFI44",3.22517552003773,0.00142063340113884,0.0233744863107971,522,"ENSG00000137965","character(0)"
"5497",594,"pairwise","posterior-anterior","GABBR1",3.22445969117157,0.00142405092184829,0.0233992238166603,3832,"ENSG00000204681","character(0)"
"5498",595,"pairwise","posterior-anterior","PLCG1",3.22201073395154,0.00143580050398402,0.0235606190083283,11211,"ENSG00000124181","character(0)"
"5499",596,"pairwise","posterior-anterior","ABHD8",3.22122938765569,0.00143956811100507,0.0235907776903981,10530,"ENSG00000127220","character(0)"
"5500",597,"pairwise","posterior-anterior","AC103681.2",3.22048160973794,0.001443182434756,0.02361452012469,6572,"ENSG00000254664","character(0)"
"5501",598,"pairwise","posterior-anterior","QRICH2",3.22013094302067,0.00144488024975608,0.02361452012469,9946,"ENSG00000129646","character(0)"
"5502",599,"pairwise","posterior-anterior","RABEP2",3.21895189027325,0.00145060243154622,0.023676388151739,8996,"ENSG00000177548","character(0)"
"5503",600,"pairwise","posterior-anterior","CNTNAP1",3.21785222788614,0.00145595824235238,0.0237321193503438,9689,"ENSG00000108797","character(0)"
"5504",601,"pairwise","posterior-anterior","LONP1",3.21688900058826,0.00146066461173641,0.0237588620732251,10348,"ENSG00000196365","character(0)"
"5505",602,"pairwise","posterior-anterior","MTHFR",3.21672122099309,0.00146148583059839,0.0237588620732251,114,"ENSG00000177000","character(0)"
"5506",603,"pairwise","posterior-anterior","CSF1R",3.21618182864681,0.00146412885643997,0.0237702194820433,3580,"ENSG00000182578","character(0)"
"5507",604,"pairwise","posterior-anterior","MIR600HG",3.21559695266482,0.00146699975844968,0.0237852414417074,5703,"ENSG00000236901","character(0)"
"5508",605,"pairwise","posterior-anterior","EML3",3.21498924791217,0.00146998824347181,0.0238021275184675,6662,"ENSG00000149499","character(0)"
"5509",606,"pairwise","posterior-anterior","HSF4",3.2134929671782,0.00147737050957293,0.0238584603428389,9155,"ENSG00000102878","character(0)"
"5510",607,"pairwise","posterior-anterior","P2RX6",3.21255975647369,0.00148199211427547,0.0239015218958016,11532,"ENSG00000099957","character(0)"
"5511",608,"pairwise","posterior-anterior","NAT9",3.21075398928285,0.00149097301131617,0.0239647738149252,9905,"ENSG00000109065","character(0)"
"5512",609,"pairwise","posterior-anterior","ZMIZ2",3.2107005809642,0.00149123940133839,0.0239647738149252,4509,"ENSG00000122515","character(0)"
"5513",610,"pairwise","posterior-anterior","CUEDC1",3.21013873792267,0.00149404443591576,0.0239647738149252,9807,"ENSG00000180891","character(0)"
"5514",611,"pairwise","posterior-anterior","VSTM2B",3.21005435088072,0.00149446616529328,0.0239647738149252,10603,"ENSG00000187135","character(0)"
"5515",612,"pairwise","posterior-anterior","CPNE1",3.20980448435325,0.00149571553544278,0.0239647738149252,11175,"ENSG00000214078","character(0)"
"5516",613,"pairwise","posterior-anterior","KIAA1755",3.20706964762766,0.00150945354348187,0.0241532324202433,11202,"ENSG00000149633","character(0)"
"5517",614,"pairwise","posterior-anterior","HEXD",3.20614201308268,0.00151413985567748,0.0241965486740617,10033,"ENSG00000169660","character(0)"
"5518",615,"pairwise","posterior-anterior","SLC6A1",3.20237083446899,0.00153333058670931,0.0244372274078263,2061,"ENSG00000157103","character(0)"
"5519",616,"pairwise","posterior-anterior","MBD3",3.20200628438817,0.00153519759911743,0.0244372274078263,10270,"ENSG00000071655","character(0)"
"5520",617,"pairwise","posterior-anterior","ZNF266",3.19848663626227,0.00155333180423266,0.0246937338189132,10400,"ENSG00000174652","character(0)"
"5521",618,"pairwise","posterior-anterior","WDR27",3.19604205013664,0.00156604352623294,0.0248634832573996,4330,"ENSG00000184465","character(0)"
"5522",619,"pairwise","posterior-anterior","ANGPTL2",3.19420419049344,0.00157566366844823,0.0249837721748114,5726,"ENSG00000136859","character(0)"
"5523",620,"pairwise","posterior-anterior","STAB1",3.19235517130697,0.00158539742449503,0.0251055485938494,2290,"ENSG00000010327","character(0)"
"5524",621,"pairwise","posterior-anterior","GPR89A",3.19149537578895,0.0015899425682694,0.0251449520014144,692,"ENSG00000117262","character(0)"
"5525",622,"pairwise","posterior-anterior","LIMK1",3.18983568013039,0.00159875037218556,0.0252515804909153,4574,"ENSG00000106683","character(0)"
"5526",623,"pairwise","posterior-anterior","PCSK6",3.18816567815822,0.00160765844897232,0.0253300181000718,8750,"ENSG00000140479","character(0)"
"5527",624,"pairwise","posterior-anterior","AC007686.3",3.18787646830082,0.0016092058040192,0.0253300181000718,8242,"ENSG00000273729","character(0)"
"5528",625,"pairwise","posterior-anterior","TMEM141",3.18774074477616,0.00160993243875303,0.0253300181000718,5850,"ENSG00000244187","character(0)"
"5529",626,"pairwise","posterior-anterior","GATD3B",3.18375324312595,0.00163141671000594,0.0256294979145791,11361,"ENSG00000280071","character(0)"
"5530",627,"pairwise","posterior-anterior","ACBD4",3.17736206427316,0.00166640600041716,0.0260295210003538,9732,"ENSG00000181513","character(0)"
"5531",628,"pairwise","posterior-anterior","MBD6",3.17547118284262,0.00167689021015105,0.0261109300347256,7409,"ENSG00000166987","character(0)"
"5532",629,"pairwise","posterior-anterior","METTL3",3.17514943750554,0.00167868022866809,0.0261109300347256,7980,"ENSG00000165819","character(0)"
"5533",630,"pairwise","posterior-anterior","SLC29A4",3.17512996311576,0.00167878863045352,0.0261109300347256,4375,"ENSG00000164638","character(0)"
"5534",631,"pairwise","posterior-anterior","STAC2",3.1734686061157,0.00168806025047765,0.0262217745388682,9633,"ENSG00000141750","character(0)"
"5535",632,"pairwise","posterior-anterior","UQCRH",3.17284997148957,0.00169152478470295,0.0262422468185198,418,"ENSG00000173660","character(0)"
"5536",633,"pairwise","posterior-anterior","MCM7",3.17038289022737,0.00170540668953424,0.0264240770336578,4679,"ENSG00000166508","character(0)"
"5537",634,"pairwise","posterior-anterior","MCRIP2",3.16829600390566,0.00171723149295577,0.0265736139258029,8776,"ENSG00000172366","character(0)"
"5538",635,"pairwise","posterior-anterior","AC005261.1",3.16713124875983,0.00172386420936759,0.0266425283938291,10989,"ENSG00000268205","character(0)"
"5539",636,"pairwise","posterior-anterior","DCAF11",3.16577783684374,0.00173160099492859,0.0267283108118712,8010,"ENSG00000100897","character(0)"
"5540",637,"pairwise","posterior-anterior","SORBS3",3.1639548119851,0.00174207309354665,0.0268560448532255,4997,"ENSG00000120896","character(0)"
"5541",638,"pairwise","posterior-anterior","AL136981.3",3.16037125300797,0.00176282924739028,0.027083828284862,5582,"ENSG00000288062","character(0)"
"5542",639,"pairwise","posterior-anterior","TBC1D31",3.16025694436532,0.00176349507687118,0.027083828284862,5284,"ENSG00000156787","character(0)"
"5543",640,"pairwise","posterior-anterior","AATK",3.15877203432311,0.00177216559648147,0.0271487774648946,9990,"ENSG00000181409","character(0)"
"5544",641,"pairwise","posterior-anterior","MAP4K5",3.15516913683657,0.00179336733133434,0.027404894531953,8090,"ENSG00000012983","character(0)"
"5545",642,"pairwise","posterior-anterior","TRABD",3.15336094420565,0.00180409603215141,0.0275344244607378,11765,"ENSG00000170638","character(0)"
"5546",643,"pairwise","posterior-anterior","PSMB10",3.1528577268564,0.00180709234977329,0.0275457655560828,9180,"ENSG00000205220","character(0)"
"5547",644,"pairwise","posterior-anterior","GNB1",3.14949568202251,0.00182722937177573,0.0277834316790526,37,"ENSG00000078369","character(0)"
"5548",645,"pairwise","posterior-anterior","CCDC88B",3.14886087340462,0.00183105476672931,0.0278070118301439,6714,"ENSG00000168071","character(0)"
"5549",646,"pairwise","posterior-anterior","LINC-PINT",3.14592487059499,0.00184884376412184,0.0280377445651023,4819,"ENSG00000231721","character(0)"
"5550",647,"pairwise","posterior-anterior","OGT",3.14559782470354,0.00185083516270246,0.0280377445651023,11977,"ENSG00000147162","character(0)"
"5551",648,"pairwise","posterior-anterior","NFKBIL1",3.14445127361532,0.00185783223405198,0.0281058878185751,3865,"ENSG00000204498","character(0)"
"5552",649,"pairwise","posterior-anterior","CFAP410",3.14410805392089,0.00185993155380182,0.0281058878185751,11457,"ENSG00000160226","character(0)"
"5553",650,"pairwise","posterior-anterior","DXO",3.13468088211788,0.00191845732110031,0.0288536248155904,3887,"ENSG00000204348","character(0)"
"5554",651,"pairwise","posterior-anterior","FBXO41",3.13389102043214,0.00192343737594603,0.0288536248155904,1490,"ENSG00000163013","character(0)"
"5555",652,"pairwise","posterior-anterior","KCNN1",3.13386922134521,0.00192357498770603,0.0288536248155904,10547,"ENSG00000105642","character(0)"
"5556",653,"pairwise","posterior-anterior","PPP1R37",3.13265748537579,0.00193123866655058,0.0289168486419656,10799,"ENSG00000104866","character(0)"
"5557",654,"pairwise","posterior-anterior","HHATL",3.13194156985706,0.00193577974793799,0.0289168486419656,2173,"ENSG00000010282","character(0)"
"5558",655,"pairwise","posterior-anterior","TTL",3.13170988344018,0.00193725145503229,0.0289168486419656,1630,"ENSG00000114999","character(0)"
"5559",656,"pairwise","posterior-anterior","PFKFB3",3.13073312525749,0.00194346733814625,0.028955555246083,5914,"ENSG00000170525","character(0)"
"5560",657,"pairwise","posterior-anterior","SHANK3",3.13033267447067,0.0019460210416844,0.028955555246083,11784,"ENSG00000251322","character(0)"
"5561",658,"pairwise","posterior-anterior","CTSA",3.13018708911485,0.00194695021777344,0.028955555246083,11246,"ENSG00000064601","character(0)"
"5562",659,"pairwise","posterior-anterior","CHMP6",3.12755919775829,0.00196379292594352,0.0291053354697729,9987,"ENSG00000176108","character(0)"
"5563",660,"pairwise","posterior-anterior","HDAC5",3.12750157526857,0.00196416374335891,0.0291053354697729,9713,"ENSG00000108840","character(0)"
"5564",661,"pairwise","posterior-anterior","TRAPPC12",3.12577104887145,0.00197533035364699,0.0292353675221967,1230,"ENSG00000171853","character(0)"
"5565",662,"pairwise","posterior-anterior","AC108519.1",3.123031696556,0.0019931265201825,0.0294275020642888,2795,"ENSG00000288075","character(0)"
"5566",663,"pairwise","posterior-anterior","AC021097.1",3.12202179243282,0.00199972460476094,0.0294893043343818,4910,"ENSG00000272661","character(0)"
"5567",664,"pairwise","posterior-anterior","ASPSCR1",3.12164373506533,0.00200219977852229,0.0294902316776325,10019,"ENSG00000169696","character(0)"
