"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"381","RPS14_ENSG00000164587","UQCRB_ENSG00000156467","HINT1_ENSG00000169567","GABRA1_ENSG00000022355","SGTB_ENSG00000197860","LLGL1_ENSG00000131899","SLC8A1_ENSG00000183023","CA7_ENSG00000168748","SNX3_ENSG00000112335","EEF2_ENSG00000167658","ST6GALNAC6_ENSG00000160408","FERMT2_ENSG00000073712","GRIK3_ENSG00000163873","ENAH_ENSG00000154380","DBI_ENSG00000155368","PNMA8A_ENSG00000182013"
"382","RPL19_ENSG00000108298","LYPD1_ENSG00000150551","SNTG1_ENSG00000147481","NEFH_ENSG00000100285","DNAJC4_ENSG00000110011","SPTLC2_ENSG00000100596","RAP1GAP_ENSG00000076864","CDC40_ENSG00000168438","RHOBTB2_ENSG00000008853","GABRA1_ENSG00000022355","CDH24_ENSG00000139880","BET1_ENSG00000105829","HTRA1_ENSG00000166033","S100A16_ENSG00000188643","FAU_ENSG00000149806","SMARCD3_ENSG00000082014"
"383","RPL26_ENSG00000161970","LRP10_ENSG00000197324","EFNA3_ENSG00000143590","SELENOH_ENSG00000211450","NME7_ENSG00000143156","GFAP_ENSG00000131095","KCNV1_ENSG00000164794","GOLGA8A_ENSG00000175265","MYO5A_ENSG00000197535","DLX6-AS1_ENSG00000231764","PLXNB1_ENSG00000164050","PRRC2B_ENSG00000130723","FANCL_ENSG00000115392","LFNG_ENSG00000106003","TSPAN15_ENSG00000099282","AVPI1_ENSG00000119986"
"384","CCN2_ENSG00000118523","APLNR_ENSG00000134817","GALNT18_ENSG00000110328","PHYHIPL_ENSG00000165443","LDB2_ENSG00000169744","SERINC5_ENSG00000164300","CDK17_ENSG00000059758","MYT1L_ENSG00000186487","ANKRD52_ENSG00000139645","LMO3_ENSG00000048540","IGSF8_ENSG00000162729","PPP1R1B_ENSG00000131771","ZNF276_ENSG00000158805","MTRNR2L3_ENSG00000256222","TMEM87A_ENSG00000103978","LINC01106_ENSG00000175772"
"385","MT1H_ENSG00000205358","MPP6_ENSG00000105926","NCALD_ENSG00000104490","SCAMP1_ENSG00000085365","ACSL6_ENSG00000164398","ROGDI_ENSG00000067836","RAB3B_ENSG00000169213","PLK2_ENSG00000145632","BEX3_ENSG00000166681","BRWD1_ENSG00000185658","SEC31A_ENSG00000138674","CPNE1_ENSG00000214078","AC009063.2_ENSG00000260788","LINC00844_ENSG00000237949","RPS8_ENSG00000142937","ARF5_ENSG00000004059"
"386","ISG15_ENSG00000187608","SHANK3_ENSG00000251322","HCN1_ENSG00000164588","STAC2_ENSG00000141750","SCN8A_ENSG00000196876","TMEM151A_ENSG00000179292","ACTR3B_ENSG00000133627","AFAP1_ENSG00000196526","MAPK8IP3_ENSG00000138834","CACNA1E_ENSG00000198216","B2M_ENSG00000166710","MAST2_ENSG00000086015","EIF5AL1_ENSG00000253626","EGFR_ENSG00000146648","MAN2A1_ENSG00000112893","ABCG4_ENSG00000172350"
"387","SERPINB6_ENSG00000124570","C1QC_ENSG00000159189","GOT1_ENSG00000120053","ATP6V0D1_ENSG00000159720","SNTG1_ENSG00000147481","GSTP1_ENSG00000084207","KCTD16_ENSG00000183775","MAGI1_ENSG00000151276","BASP1_ENSG00000176788","ATP13A2_ENSG00000159363","NNAT_ENSG00000053438","UBE2E2_ENSG00000182247","RTKN_ENSG00000114993","JUNB_ENSG00000171223","LPCAT2_ENSG00000087253","ENSA_ENSG00000143420"
"388","JAM2_ENSG00000154721","PABPC1_ENSG00000070756","KLF12_ENSG00000118922","ATP6V1G2_ENSG00000213760","CCDC184_ENSG00000177875","VEZF1_ENSG00000136451","RALYL_ENSG00000184672","LDB2_ENSG00000169744","GUCY1A2_ENSG00000152402","TAX1BP1_ENSG00000106052","MBNL2_ENSG00000139793","CHMP4B_ENSG00000101421","PSEN1_ENSG00000080815","CD24_ENSG00000272398","TTC32_ENSG00000183891","CACNA1I_ENSG00000100346"
"389","LMNA_ENSG00000160789","MAOA_ENSG00000189221","HUNK_ENSG00000142149","NPTN_ENSG00000156642","EIF5A2_ENSG00000163577","ZFYVE16_ENSG00000039319","RASSF5_ENSG00000266094","ASPHD2_ENSG00000128203","TMEM229B_ENSG00000198133","ZNF362_ENSG00000160094","CPNE2_ENSG00000140848","RYR2_ENSG00000198626","SERINC5_ENSG00000164300","MSN_ENSG00000147065","KIF5B_ENSG00000170759","COMTD1_ENSG00000165644"
"390","RPL5_ENSG00000122406","GPR137B_ENSG00000077585","TUBGCP5_ENSG00000275835","MAPK9_ENSG00000050748","PPP2R2B_ENSG00000156475","EMC10_ENSG00000161671","WSB2_ENSG00000176871","SLC32A1_ENSG00000101438","RUSC1_ENSG00000160753","GTF2H1_ENSG00000110768","CCND1_ENSG00000110092","LINC01963_ENSG00000260804","RNH1_ENSG00000023191","RPS15_ENSG00000115268","SOS2_ENSG00000100485","COX6B1_ENSG00000126267"
"391","P4HB_ENSG00000185624","TSC22D4_ENSG00000166925","TENM2_ENSG00000145934","SLC39A10_ENSG00000196950","MOAP1_ENSG00000165943","LACC1_ENSG00000179630","NECAB1_ENSG00000123119","NEDD4L_ENSG00000049759","SLC16A7_ENSG00000118596","RIMS2_ENSG00000176406","DDR1_ENSG00000204580","CHGB_ENSG00000089199","CXCL16_ENSG00000161921","ARHGAP5_ENSG00000100852","TMTC4_ENSG00000125247","PHACTR1_ENSG00000112137"
"392","SNHG25_ENSG00000266402","SCRG1_ENSG00000164106","PRKCD_ENSG00000163932","SCAMP5_ENSG00000198794","SARS_ENSG00000031698","ATP5ME_ENSG00000169020","EEF1A2_ENSG00000101210","MEF2C_ENSG00000081189","ATP6V1A_ENSG00000114573","GRSF1_ENSG00000132463","ASPHD1_ENSG00000174939","EXOC1_ENSG00000090989","DNM2_ENSG00000079805","ZIC2_ENSG00000043355","IPO13_ENSG00000117408","FAR2_ENSG00000064763"
"393","SLIT3_ENSG00000184347","PLEKHO2_ENSG00000241839","PDE1B_ENSG00000123360","SARAF_ENSG00000133872","CTSD_ENSG00000117984","PTTG1IP_ENSG00000183255","GRIA1_ENSG00000155511","IER5_ENSG00000162783","TIMM22_ENSG00000177370","PDCD5_ENSG00000105185","HS3ST4_ENSG00000182601","GALNT16_ENSG00000100626","FAM222A_ENSG00000139438","TUBB2B_ENSG00000137285","HTRA1_ENSG00000166033","NCALD_ENSG00000104490"
"394","RPL22_ENSG00000116251","RPLP2_ENSG00000177600","CDK5R1_ENSG00000176749","VAMP2_ENSG00000220205","SEZ6L2_ENSG00000174938","TMEM38B_ENSG00000095209","ST8SIA5_ENSG00000101638","STEAP2_ENSG00000157214","PIP5K1C_ENSG00000186111","ATP5PF_ENSG00000154723","GATM_ENSG00000171766","CCND2_ENSG00000118971","KLHL24_ENSG00000114796","LYVE1_ENSG00000133800","OLMALINC_ENSG00000235823","USP11_ENSG00000102226"
"395","RPL35A_ENSG00000182899","RPS13_ENSG00000110700","TUBA1B_ENSG00000123416","PCDH10_ENSG00000138650","SERPINF1_ENSG00000132386","HIST2H2BE_ENSG00000184678","NUAK1_ENSG00000074590","SPTB_ENSG00000070182","RASSF5_ENSG00000266094","ROCK2_ENSG00000134318","SMOC1_ENSG00000198732","CSNK1G2_ENSG00000133275","WHRN_ENSG00000095397","ZNRF3_ENSG00000183579","MYO15B_ENSG00000266714","SSU72_ENSG00000160075"
"396","ANKRD12_ENSG00000101745","PDLIM5_ENSG00000163110","TMEM74B_ENSG00000125895","TM6SF1_ENSG00000136404","COX8A_ENSG00000176340","LZTS2_ENSG00000107816","PRICKLE1_ENSG00000139174","NR3C2_ENSG00000151623","ST8SIA3_ENSG00000177511","SNRNP25_ENSG00000161981","RNF213_ENSG00000173821","DCUN1D2_ENSG00000150401","PIK3C2B_ENSG00000133056","RPS3A_ENSG00000145425","SLC25A13_ENSG00000004864","RASD2_ENSG00000100302"
"397","RBMS1_ENSG00000153250","ADI1_ENSG00000182551","AC138647.1_ENSG00000226490","HSPA4L_ENSG00000164070","ATP6V1F_ENSG00000128524","DOCK10_ENSG00000135905","GABRA5_ENSG00000186297","EML6_ENSG00000214595","UBE2V2_ENSG00000169139","YARS_ENSG00000134684","CDHR1_ENSG00000148600","NUAK1_ENSG00000074590","EPN2_ENSG00000072134","HIGD1B_ENSG00000131097","ALCAM_ENSG00000170017","PRKCE_ENSG00000171132"
"398","RBMS3_ENSG00000144642","THRA_ENSG00000126351","SOWAHA_ENSG00000198944","MAP7D2_ENSG00000184368","CERS6_ENSG00000172292","ATG4C_ENSG00000125703","CRABP1_ENSG00000166426","DPY19L2_ENSG00000177990","LMBR1_ENSG00000105983","GARS_ENSG00000106105","PHB_ENSG00000167085","AL049838.1_ENSG00000259969","PLOD3_ENSG00000106397","THSD7A_ENSG00000005108","CD81_ENSG00000110651","AKAP12_ENSG00000131016"
"399","KCTD10_ENSG00000110906","DOK6_ENSG00000206052","RTN4RL2_ENSG00000186907","INPP5F_ENSG00000198825","CKMT1A_ENSG00000223572","LSS_ENSG00000160285","SNTB2_ENSG00000168807","TMEM178B_ENSG00000261115","TAFA2_ENSG00000198673","NTNG1_ENSG00000162631","PSPC1_ENSG00000121390","C3orf80_ENSG00000180044","NRBP2_ENSG00000185189","RPL10_ENSG00000147403","NOTCH1_ENSG00000148400","USP27X_ENSG00000273820"
"400","SLC16A9_ENSG00000165449","S100A16_ENSG00000188643","AL365361.1_ENSG00000259834","CDH10_ENSG00000040731","POPDC3_ENSG00000132429","BACE1_ENSG00000186318","UNC5A_ENSG00000113763","PLD3_ENSG00000105223","GDI1_ENSG00000203879","KLHL29_ENSG00000119771","IVNS1ABP_ENSG00000116679","PELI3_ENSG00000174516","FAM171B_ENSG00000144369","RBMS3_ENSG00000144642","C4orf48_ENSG00000243449","NDN_ENSG00000182636"
"401","RPS3A_ENSG00000145425","RPS20_ENSG00000008988","NDUFS3_ENSG00000213619","CNTN3_ENSG00000113805","RAP1GDS1_ENSG00000138698","DPYSL5_ENSG00000157851","C4orf50_ENSG00000181215","WNT10B_ENSG00000169884","PAK1_ENSG00000149269","ERLEC1_ENSG00000068912","DAXX_ENSG00000204209","SPOPL_ENSG00000144228","PDE1C_ENSG00000154678","CD63_ENSG00000135404","NCBP3_ENSG00000074356","ADRA2A_ENSG00000150594"
"402","SEC62_ENSG00000008952","TP53I11_ENSG00000175274","PPP1R21_ENSG00000162869","RYR2_ENSG00000198626","NT5M_ENSG00000205309","CYP2J2_ENSG00000134716","HSP90AB1_ENSG00000096384","TMEM74B_ENSG00000125895","PTPRT_ENSG00000196090","DMXL2_ENSG00000104093","PTMA_ENSG00000187514","PKP4_ENSG00000144283","GOLGA7_ENSG00000147533","MTRNR2L6_ENSG00000270672","MEGF10_ENSG00000145794","SUCLA2_ENSG00000136143"
"403","FKBP5_ENSG00000096060","LRRC8A_ENSG00000136802","TGFBR3L_ENSG00000260001","CAPN5_ENSG00000149260","RHBDL3_ENSG00000141314","TXNIP_ENSG00000265972","PNPLA7_ENSG00000130653","GPR22_ENSG00000172209","RITA1_ENSG00000139405","JPH4_ENSG00000092051","CD82_ENSG00000085117","MLLT10_ENSG00000078403","TYRO3_ENSG00000092445","VAMP5_ENSG00000168899","NPY_ENSG00000122585","PGM2L1_ENSG00000165434"
"404","CD59_ENSG00000085063","THSD7A_ENSG00000005108","PDP1_ENSG00000164951","ATP2A2_ENSG00000174437","APOO_ENSG00000184831","CADM4_ENSG00000105767","DYNC1I1_ENSG00000158560","SYNE1_ENSG00000131018","RBP4_ENSG00000138207","MMD_ENSG00000108960","DPM3_ENSG00000179085","COP1_ENSG00000143207","MRAP2_ENSG00000135324","ALDH9A1_ENSG00000143149","HLA-DRA_ENSG00000204287","BMPER_ENSG00000164619"
"405","HMGB1_ENSG00000189403","HIF3A_ENSG00000124440","FGFR1OP2_ENSG00000111790","RASSF5_ENSG00000266094","JPT1_ENSG00000189159","SLC6A9_ENSG00000196517","ZDHHC23_ENSG00000184307","BTG1_ENSG00000133639","PCDH20_ENSG00000280165","SSX2IP_ENSG00000117155","SHB_ENSG00000107338","AFF3_ENSG00000144218","GLIPR2_ENSG00000122694","CCAR1_ENSG00000060339","DENND5A_ENSG00000184014","PPA2_ENSG00000138777"
"406","LIMS1_ENSG00000169756","RBMS3_ENSG00000144642","PPIA_ENSG00000196262","GALNT14_ENSG00000158089","AC080013.1_ENSG00000240207","NDUFS7_ENSG00000115286","PRKCZ_ENSG00000067606","PLEKHG5_ENSG00000171680","LZTFL1_ENSG00000163818","RANBP2_ENSG00000153201","TIMM44_ENSG00000104980","CABP1_ENSG00000157782","KLHL5_ENSG00000109790","NFIA_ENSG00000162599","CDR2L_ENSG00000109089","GLRX2_ENSG00000023572"
"407","PBXIP1_ENSG00000163346","WDFY3-AS2_ENSG00000180769","PCDH19_ENSG00000165194","AHNAK2_ENSG00000185567","PSMD12_ENSG00000197170","SLC25A13_ENSG00000004864","NUMBL_ENSG00000105245","KCNK3_ENSG00000171303","LGI3_ENSG00000168481","KIF3A_ENSG00000131437","RPL28_ENSG00000108107","ATG4B_ENSG00000168397","DYNLL1_ENSG00000088986","PLPP3_ENSG00000162407","SLC22A15_ENSG00000163393","ECM1_ENSG00000143369"
"408","RPL37_ENSG00000145592","PALLD_ENSG00000129116","NRXN3_ENSG00000021645","APBA2_ENSG00000034053","DYNC1LI1_ENSG00000144635","DBI_ENSG00000155368","MAPRE3_ENSG00000084764","UNC5A_ENSG00000113763","GAPDH_ENSG00000111640","CELF4_ENSG00000101489","DCUN1D4_ENSG00000109184","CARMIL2_ENSG00000159753","CLASRP_ENSG00000104859","GAD2_ENSG00000136750","FIS1_ENSG00000214253","INPP5F_ENSG00000198825"
"409","CNN3_ENSG00000117519","NEBL_ENSG00000078114","KCNS2_ENSG00000156486","AC010624.2_ENSG00000267890","STXBP1_ENSG00000136854","ATG3_ENSG00000144848","FABP3_ENSG00000121769","CTDSPL_ENSG00000144677","ATP2B3_ENSG00000067842","PDXP_ENSG00000241360","CKS1B_ENSG00000173207","SCN2B_ENSG00000149575","KIF13B_ENSG00000197892","LAPTM5_ENSG00000162511","NFIA_ENSG00000162599","SCOC_ENSG00000153130"
"410","TMBIM6_ENSG00000139644","GMNN_ENSG00000112312","GHITM_ENSG00000165678","GRM1_ENSG00000152822","SYP_ENSG00000102003","ANKRD13A_ENSG00000076513","UBB_ENSG00000170315","AC008771.1_ENSG00000249042","SCRT1_ENSG00000261678","EIF4G3_ENSG00000075151","HLA-A_ENSG00000206503","CPTP_ENSG00000224051","UHRF2_ENSG00000147854","QKI_ENSG00000112531","COL16A1_ENSG00000084636","NDUFAF4_ENSG00000123545"
"411","TIMP2_ENSG00000035862","SEC62_ENSG00000008952","VDAC1_ENSG00000213585","ATP1A1_ENSG00000163399","NDUFS2_ENSG00000158864","SLC4A2_ENSG00000164889","B4GALNT1_ENSG00000135454","CLSTN1_ENSG00000171603","SPHK2_ENSG00000063176","HPCAL1_ENSG00000115756","MAP6D1_ENSG00000180834","MTURN_ENSG00000180354","PICALM_ENSG00000073921","TGM2_ENSG00000198959","KRT17_ENSG00000128422","GLT1D1_ENSG00000151948"
"412","GOLIM4_ENSG00000173905","AC021613.1_ENSG00000254092","SSTR1_ENSG00000139874","SLC9A6_ENSG00000198689","GPR26_ENSG00000154478","CRB2_ENSG00000148204","AC027682.6_ENSG00000276075","PRRT1_ENSG00000204314","CBLN2_ENSG00000141668","TTC3_ENSG00000182670","MED17_ENSG00000042429","BRSK2_ENSG00000174672","ERBIN_ENSG00000112851","HMGN2_ENSG00000198830","MTUS1_ENSG00000129422","VAMP2_ENSG00000220205"
"413","SELENOP_ENSG00000250722","B3GAT1_ENSG00000109956","PJA2_ENSG00000198961","SLC16A7_ENSG00000118596","KCNA1_ENSG00000111262","FNBP1_ENSG00000187239","GAP43_ENSG00000172020","SCG5_ENSG00000166922","MAP7D2_ENSG00000184368","LYPLAL1_ENSG00000143353","GPIHBP1_ENSG00000277494","MZT1_ENSG00000204899","GABRA5_ENSG00000186297","SLC6A1_ENSG00000157103","RPS16_ENSG00000105193","PCDH10_ENSG00000138650"
"414","PXDC1_ENSG00000168994","KIT_ENSG00000157404","SLC25A4_ENSG00000151729","ISOC1_ENSG00000066583","RNF11_ENSG00000123091","GPSM2_ENSG00000121957","SPRYD3_ENSG00000167778","MIR29B2CHG_ENSG00000203709","NFE2L1_ENSG00000082641","ILF3-DT_ENSG00000267100","APPL1_ENSG00000157500","MRPL10_ENSG00000159111","CLMN_ENSG00000165959","TMEM123_ENSG00000152558","EFNA1_ENSG00000169242","GLS_ENSG00000115419"
"415","CSRP2_ENSG00000175183","PDZD4_ENSG00000067840","NCS1_ENSG00000107130","SLC6A17_ENSG00000197106","VDAC3_ENSG00000078668","CAHM_ENSG00000270419","ATP6AP2_ENSG00000182220","CELF5_ENSG00000161082","TMEM63B_ENSG00000137216","DTWD1_ENSG00000104047","PPFIBP2_ENSG00000166387","RAD17_ENSG00000152942","GALNT16_ENSG00000100626","ENO1_ENSG00000074800","TMED10_ENSG00000170348","ATP6V1E1_ENSG00000131100"
"416","C1QC_ENSG00000159189","RPL27_ENSG00000131469","PAK6_ENSG00000137843","PPP5C_ENSG00000011485","MAP7D2_ENSG00000184368","CARHSP1_ENSG00000153048","PTPRR_ENSG00000153233","DLGAP2_ENSG00000198010","NMNAT2_ENSG00000157064","CELF1_ENSG00000149187","PIAS1_ENSG00000033800","MEGF8_ENSG00000105429","ARHGEF37_ENSG00000183111","ELOVL2_ENSG00000197977","UNC5B_ENSG00000107731","CPEB3_ENSG00000107864"
"417","SLC44A2_ENSG00000129353","SLC12A4_ENSG00000124067","GRM2_ENSG00000164082","MPP7_ENSG00000150054","FNDC10_ENSG00000228594","RFTN2_ENSG00000162944","PCDH10_ENSG00000138650","CKB_ENSG00000166165","MOAP1_ENSG00000165943","MEIS3_ENSG00000105419","PEX5L_ENSG00000114757","PCDH10_ENSG00000138650","RAPGEF6_ENSG00000158987","HIST1H4C_ENSG00000197061","CIRBP_ENSG00000099622","PID1_ENSG00000153823"
"418","SASH1_ENSG00000111961","RIDA_ENSG00000132541","PXYLP1_ENSG00000155893","FSD1_ENSG00000105255","GLRB_ENSG00000109738","CD82_ENSG00000085117","PART1_ENSG00000152931","PLCH2_ENSG00000149527","IER5_ENSG00000162783","AC080013.1_ENSG00000240207","MID1IP1_ENSG00000165175","ZNF862_ENSG00000106479","STX17_ENSG00000136874","FBXO2_ENSG00000116661","CAVIN1_ENSG00000177469","APLP2_ENSG00000084234"
"419","PDLIM3_ENSG00000154553","RPL12_ENSG00000197958","SPINT2_ENSG00000167642","GRM7_ENSG00000196277","CLSTN1_ENSG00000171603","KDSR_ENSG00000119537","CADPS2_ENSG00000081803","KCNV1_ENSG00000164794","CACNA1A_ENSG00000141837","AVL9_ENSG00000105778","ADCY1_ENSG00000164742","NRN1_ENSG00000124785","AGPAT4_ENSG00000026652","MARCKS_ENSG00000277443","RPL13A_ENSG00000142541","RAB3C_ENSG00000152932"
"420","IFNGR1_ENSG00000027697","FAM171B_ENSG00000144369","TMEM132D_ENSG00000151952","HMGCLL1_ENSG00000146151","TAFA1_ENSG00000183662","PI16_ENSG00000164530","MAGI3_ENSG00000081026","EPHB1_ENSG00000154928","TRIM37_ENSG00000108395","RUNDC3A_ENSG00000108309","RBL2_ENSG00000103479","TWF2_ENSG00000247596","HIST1H2AC_ENSG00000180573","OFD1_ENSG00000046651","PHLPP1_ENSG00000081913","NBEA_ENSG00000172915"
"421","PARP14_ENSG00000173193","FSTL1_ENSG00000163430","NCEH1_ENSG00000144959","USP22_ENSG00000124422","EIF4A2_ENSG00000156976","PIR_ENSG00000087842","CDH2_ENSG00000170558","SPINT2_ENSG00000167642","MTCL1_ENSG00000168502","BOD1L1_ENSG00000038219","CHD9_ENSG00000177200","BOK_ENSG00000176720","ARHGEF1_ENSG00000076928","EMID1_ENSG00000186998","PDE1C_ENSG00000154678","OGDHL_ENSG00000197444"
"422","GNG5_ENSG00000174021","AGAP2_ENSG00000135439","DLGAP2_ENSG00000198010","NAPEPLD_ENSG00000161048","RAC3_ENSG00000169750","TECR_ENSG00000099797","RETREG1_ENSG00000154153","TRIM9_ENSG00000100505","C2orf80_ENSG00000188674","ITIH5_ENSG00000123243","SEMA6A_ENSG00000092421","PICK1_ENSG00000100151","FOXN2_ENSG00000170802","COX20_ENSG00000203667","PRKCQ-AS1_ENSG00000237943","MARK1_ENSG00000116141"
"423","AIF1L_ENSG00000126878","PDGFRB_ENSG00000113721","HSP90AB1_ENSG00000096384","FBXW7_ENSG00000109670","PRKAR1B_ENSG00000188191","SFRP1_ENSG00000104332","GLCE_ENSG00000138604","SLIT2_ENSG00000145147","PTPN3_ENSG00000070159","PPIH_ENSG00000171960","SCARB2_ENSG00000138760","NAPA_ENSG00000105402","SUPT20H_ENSG00000102710","RNF182_ENSG00000180537","TJP1_ENSG00000104067","DYNC1LI1_ENSG00000144635"
"424","WASF2_ENSG00000158195","ZNF710-AS1_ENSG00000259291","PREPL_ENSG00000138078","LIN7A_ENSG00000111052","HMGB3_ENSG00000029993","SLCO3A1_ENSG00000176463","SRPK1_ENSG00000096063","SERPINI1_ENSG00000163536","NUDT4_ENSG00000173598","ADCY1_ENSG00000164742","SNX24_ENSG00000064652","NBL1_ENSG00000158747","TTLL7_ENSG00000137941","KANK1_ENSG00000107104","LDLRAP1_ENSG00000157978","TCTEX1D2_ENSG00000213123"
"425","SIGIRR_ENSG00000185187","VSIR_ENSG00000107738","SMKR1_ENSG00000240204","KIAA0319_ENSG00000137261","LINC02609_ENSG00000233593","CLN8_ENSG00000182372","DOCK3_ENSG00000088538","KLHL2_ENSG00000109466","AC124798.1_ENSG00000260196","SRPK2_ENSG00000135250","NXPH3_ENSG00000182575","UBN1_ENSG00000118900","PLXDC2_ENSG00000120594","GPRC5B_ENSG00000167191","PI16_ENSG00000164530","NCBP2AS2_ENSG00000270170"
"426","SLC38A5_ENSG00000017483","GPAM_ENSG00000119927","FBXL2_ENSG00000153558","HECA_ENSG00000112406","FUNDC1_ENSG00000069509","SLC16A1_ENSG00000155380","BRINP3_ENSG00000162670","CHL1_ENSG00000134121","TPGS2_ENSG00000134779","TRAPPC9_ENSG00000167632","GSTZ1_ENSG00000100577","TMEM268_ENSG00000157693","ENPP4_ENSG00000001561","MTRNR2L11_ENSG00000270188","CCP110_ENSG00000103540","WASF3_ENSG00000132970"
"427","SLC7A11_ENSG00000151012","PFKFB2_ENSG00000123836","VIP_ENSG00000146469","TRO_ENSG00000067445","NORAD_ENSG00000260032","CIRBP_ENSG00000099622","UHMK1_ENSG00000152332","AJAP1_ENSG00000196581","NEUROD6_ENSG00000164600","PIGS_ENSG00000087111","CASC3_ENSG00000108349","PEX14_ENSG00000142655","FNBP1_ENSG00000187239","SLC10A4_ENSG00000145248","LLGL1_ENSG00000131899","VPS35_ENSG00000069329"
"428","RPS12_ENSG00000112306","CXCL16_ENSG00000161921","SYNE1_ENSG00000131018","COX7C_ENSG00000127184","NAP1L2_ENSG00000186462","ARRDC2_ENSG00000105643","ARHGDIG_ENSG00000242173","RNF2_ENSG00000121481","ATP9A_ENSG00000054793","VAMP2_ENSG00000220205","TRAF4_ENSG00000076604","GAS6_ENSG00000183087","ATG4C_ENSG00000125703","FAM189A2_ENSG00000135063","TTC7A_ENSG00000068724","SEMA6C_ENSG00000143434"
"429","SP100_ENSG00000067066","ABLIM1_ENSG00000099204","MPC2_ENSG00000143158","GAPDH_ENSG00000111640","PSMD8_ENSG00000099341","ELOVL5_ENSG00000012660","RBFOX3_ENSG00000167281","PXYLP1_ENSG00000155893","ACTR2_ENSG00000138071","CEP170B_ENSG00000099814","EFNA1_ENSG00000169242","RIMS1_ENSG00000079841","ROGDI_ENSG00000067836","AIF1_ENSG00000204472","SLCO3A1_ENSG00000176463","KHK_ENSG00000138030"
"430","RPL35_ENSG00000136942","H3F3A_ENSG00000163041","PDZD2_ENSG00000133401","NDUFS2_ENSG00000158864","KIF3C_ENSG00000084731","SLC22A15_ENSG00000163393","SLC35F3_ENSG00000183780","LRFN2_ENSG00000156564","ARHGEF25_ENSG00000240771","PXMP2_ENSG00000176894","PNN_ENSG00000100941","C9orf116_ENSG00000160345","STMN1_ENSG00000117632","TIMP2_ENSG00000035862","OMG_ENSG00000126861","TMEM151B_ENSG00000178233"
"431","SYF2_ENSG00000117614","GNG5_ENSG00000174021","TOMM34_ENSG00000025772","PRDX2_ENSG00000167815","NDRG3_ENSG00000101079","PLOD3_ENSG00000106397","SNCB_ENSG00000074317","EPOP_ENSG00000273604","RHEB_ENSG00000106615","CREG2_ENSG00000175874","CCDC90B_ENSG00000137500","ADCY5_ENSG00000173175","PAQR8_ENSG00000170915","STON2_ENSG00000140022","SGK1_ENSG00000118515","GPRASP1_ENSG00000198932"
"432","GPER1_ENSG00000164850","C16orf89_ENSG00000153446","GCHFR_ENSG00000137880","CHCHD10_ENSG00000250479","MAPRE3_ENSG00000084764","TMTC4_ENSG00000125247","FKBP1B_ENSG00000119782","AL359764.2_ENSG00000287516","NDUFA5_ENSG00000128609","ATP5MC1_ENSG00000159199","TNRC6C_ENSG00000078687","VIRMA_ENSG00000164944","SLAIN2_ENSG00000109171","DEK_ENSG00000124795","ITGB8_ENSG00000105855","TAF9_ENSG00000273841"
"433","SAMHD1_ENSG00000101347","ELP4_ENSG00000109911","SGPP2_ENSG00000163082","ATXN7L3B_ENSG00000253719","KITLG_ENSG00000049130","SREBF1_ENSG00000072310","NUDT10_ENSG00000122824","CHRM3_ENSG00000133019","VSTM2L_ENSG00000132821","RAPH1_ENSG00000173166","TTL_ENSG00000114999","NECAP1_ENSG00000089818","KCNF1_ENSG00000162975","ACTA2_ENSG00000107796","ENPP4_ENSG00000001561","KIF21A_ENSG00000139116"
"434","ARFGAP3_ENSG00000242247","HSD17B14_ENSG00000087076","DOC2A_ENSG00000149927","SIDT1_ENSG00000072858","AC110491.1_ENSG00000261292","RHOBTB3_ENSG00000164292","NGRN_ENSG00000182768","HIST3H2A_ENSG00000181218","ATP2A2_ENSG00000174437","GZF1_ENSG00000125812","ZBTB47_ENSG00000114853","PPP3R1_ENSG00000221823","PTK2_ENSG00000169398","NFIC_ENSG00000141905","KAT2B_ENSG00000114166","ACYP1_ENSG00000119640"
"435","LAMB1_ENSG00000091136","OST4_ENSG00000228474","NT5DC3_ENSG00000111696","MARF1_ENSG00000166783","FJX1_ENSG00000179431","H2AFJ_ENSG00000246705","MAPK1_ENSG00000100030","SSTR1_ENSG00000139874","NDRG3_ENSG00000101079","PDE7B_ENSG00000171408","ELL2_ENSG00000118985","PTPN18_ENSG00000072135","CCP110_ENSG00000103540","RPL18_ENSG00000063177","GALNT15_ENSG00000131386","ZNF576_ENSG00000124444"
"436","RPL17_ENSG00000265681","DPY19L3_ENSG00000178904","TMEM38A_ENSG00000072954","FDX2_ENSG00000267673","ATP6V1G2_ENSG00000213760","SNX6_ENSG00000129515","COX5A_ENSG00000178741","NXPH1_ENSG00000122584","PPARGC1A_ENSG00000109819","KIAA0895L_ENSG00000196123","TNIK_ENSG00000154310","CSTF1_ENSG00000101138","HIST2H2BE_ENSG00000184678","FBXL16_ENSG00000127585","STMN4_ENSG00000015592","TCEAL2_ENSG00000184905"
"437","FOXP1_ENSG00000114861","NACA_ENSG00000196531","SYP_ENSG00000102003","PRKAG2-AS1_ENSG00000239911","PAK1_ENSG00000149269","GAB2_ENSG00000033327","CDH13_ENSG00000140945","KIAA1522_ENSG00000162522","BSCL2_ENSG00000168000","JMJD1C_ENSG00000171988","TMEM254_ENSG00000133678","MCTP1_ENSG00000175471","NACAD_ENSG00000136274","RPL26_ENSG00000161970","KNOP1_ENSG00000103550","TAGLN3_ENSG00000144834"
