"","top","model_type","test","gene","stat","pval","fdr","gene_index","ensembl","results"
"306933",25,"pairwise","Sp09D06-Sp09D05","MOBP",16.2052002400972,2.90332876165602e-41,1.2676140754016e-38,2156,"ENSG00000168314","c(""Sp09D09_top6""; ""Sp09D09-Sp09D03_top11""; ""Sp09D09-Sp09D05_top16"")"
"312962",1,"pairwise","Sp09D07-Sp09D05","DIRAS2",12.9487372217076,6.56996419737179e-30,8.03178123128701e-26,5571,"ENSG00000165023","c(""Sp09D07_top3""; ""Sp09D04-Sp09D05_top2""; ""Sp09D04-Sp09D08_top1""; ""Sp09D07-Sp09D08_top2""; ""Sp09D07-Sp09D01_top3""; ""Sp09D09-Sp09D01_top2""; ""Sp09D04-Sp09D02_top4""; ""Sp09D07-Sp09D02_top1""; ""Sp09D09-Sp09D02_top1""; ""Sp09D04-Sp09D03_top20""; ""Sp09D07-Sp09D03_top1""; ""Sp09D07-Sp09D05_top1"")"
"312963",2,"pairwise","Sp09D07-Sp09D05","NPTX1",11.3169750917888,2.15141595970141e-24,1.31505300536749e-20,9985,"ENSG00000171246","c(""Sp09D07_top1""; ""Sp09D04-Sp09D08_top15""; ""Sp09D07-Sp09D08_top1""; ""Sp09D07-Sp09D01_top1""; ""Sp09D09-Sp09D01_top5""; ""Sp09D07-Sp09D02_top2""; ""Sp09D09-Sp09D02_top6""; ""Sp09D07-Sp09D03_top20""; ""Sp09D07-Sp09D04_top4""; ""Sp09D07-Sp09D05_top2""; ""Sp09D09-Sp09D06_top8"")"
"312964",3,"pairwise","Sp09D07-Sp09D05","KRT17",9.25708968154558,8.23859914180546e-18,2.51792186271429e-14,9661,"ENSG00000128422","c(""Sp09D09_top3""; ""Sp09D07-Sp09D08_top12""; ""Sp09D09-Sp09D02_top16""; ""Sp09D07-Sp09D03_top5""; ""Sp09D07-Sp09D05_top3"")"
"312965",4,"pairwise","Sp09D07-Sp09D05","HS3ST2",9.01227993830675,4.56046530333666e-17,9.29194805554844e-14,8964,"ENSG00000122254","c(""Sp09D07_top17""; ""Sp09D04-Sp09D05_top4""; ""Sp09D04-Sp09D08_top10""; ""Sp09D04-Sp09D03_top5""; ""Sp09D07-Sp09D03_top4""; ""Sp09D07-Sp09D05_top4"")"
"312966",5,"pairwise","Sp09D07-Sp09D05","SEMA3E",8.9852677936847,5.50052192097401e-17,9.60626864055818e-14,4608,"ENSG00000170381","c(""Sp09D09_top18""; ""Sp09D04-Sp09D08_top19""; ""Sp09D07-Sp09D08_top10""; ""Sp09D07-Sp09D03_top19""; ""Sp09D07-Sp09D05_top5"")"
"312967",6,"pairwise","Sp09D07-Sp09D05","SMIM32",8.77183286732548,2.39425495983356e-16,3.21468958296837e-13,3503,"ENSG00000271824","c(""Sp09D07_top2""; ""Sp09D07-Sp09D08_top6""; ""Sp09D07-Sp09D09_top6""; ""Sp09D07-Sp09D03_top15""; ""Sp09D07-Sp09D05_top6"")"
"312968",7,"pairwise","Sp09D07-Sp09D05","THEMIS",8.75813688383822,2.62960293085347e-16,3.21468958296837e-13,4216,"ENSG00000172673","c(""Sp09D07_top6""; ""Sp09D07-Sp09D08_top16""; ""Sp09D07-Sp09D03_top7""; ""Sp09D07-Sp09D05_top7"")"
"312969",8,"pairwise","Sp09D07-Sp09D05","OLFML2B",8.55417616712091,1.05276604906468e-15,1.1700059045287e-12,893,"ENSG00000162745","c(""Sp09D07_top13""; ""Sp09D07-Sp09D08_top9""; ""Sp09D07-Sp09D04_top16""; ""Sp09D07-Sp09D05_top8"")"
"312970",9,"pairwise","Sp09D07-Sp09D05","NR4A2",8.46493147169016,1.92112217383151e-15,1.67755132679216e-12,1718,"ENSG00000153234","c(""Sp09D07_top18""; ""Sp09D07-Sp09D08_top8""; ""Sp09D07-Sp09D05_top9"")"
"312971",10,"pairwise","Sp09D07-Sp09D05","MAP2K1",8.38366458824096,3.31234381413313e-15,2.53083769548609e-12,8586,"ENSG00000169032","c(""Sp09D07_top4""; ""Sp09D07-Sp09D08_top4""; ""Sp09D07-Sp09D09_top19""; ""Sp09D07-Sp09D01_top11""; ""Sp09D07-Sp09D02_top13""; ""Sp09D07-Sp09D05_top10""; ""Sp09D07-Sp09D06_top17"")"
"312972",11,"pairwise","Sp09D07-Sp09D05","PLP1",7.98042001813625,4.73329690405624e-14,3.40379733247574e-11,12052,"ENSG00000123560","c(""Sp09D06_top5""; ""Sp09D09_top4""; ""Sp09D06-Sp09D07_top1""; ""Sp09D06-Sp09D08_top1""; ""Sp09D06-Sp09D09_top4""; ""Sp09D06-Sp09D01_top1""; ""Sp09D09-Sp09D01_top1""; ""Sp09D06-Sp09D02_top1""; ""Sp09D09-Sp09D02_top2""; ""Sp09D06-Sp09D03_top1""; ""Sp09D07-Sp09D03_top3""; ""Sp09D09-Sp09D03_top1""; ""Sp09D06-Sp09D04_top1""; ""Sp09D09-Sp09D04_top1""; ""Sp09D06-Sp09D05_top1""; ""Sp09D07-Sp09D05_top11""; ""Sp09D09-Sp09D05_top1""; ""Sp09D09-Sp09D07_top1""; ""Sp09D09-Sp09D08_top1""; ""all_top1"")"
"312973",12,"pairwise","Sp09D07-Sp09D05","ISLR",7.74882565125208,2.1070973089456e-13,1.43107025565889e-10,8622,"ENSG00000129009","c(""Sp09D07_top10""; ""Sp09D07-Sp09D03_top17""; ""Sp09D07-Sp09D04_top14""; ""Sp09D07-Sp09D05_top12"")"
"312974",13,"pairwise","Sp09D07-Sp09D05","MBP",7.6478864753134,4.00681912351819e-13,2.57807177815841e-10,10219,"ENSG00000197971","c(""Sp09D09_top1""; ""Sp09D06-Sp09D01_top14""; ""Sp09D09-Sp09D01_top14""; ""Sp09D06-Sp09D02_top7""; ""Sp09D09-Sp09D02_top3""; ""Sp09D06-Sp09D03_top7""; ""Sp09D07-Sp09D03_top8""; ""Sp09D09-Sp09D03_top2""; ""Sp09D09-Sp09D04_top13""; ""Sp09D06-Sp09D05_top12""; ""Sp09D07-Sp09D05_top13""; ""Sp09D09-Sp09D05_top2""; ""Sp09D09-Sp09D07_top15""; ""Sp09D09-Sp09D08_top8""; ""all_top17"")"
"312975",14,"pairwise","Sp09D07-Sp09D05","SLN",7.34424359349432,2.68530992227197e-12,1.64139568998874e-09,6958,"ENSG00000170290","c(""Sp09D07_top5""; ""Sp09D07-Sp09D08_top20""; ""Sp09D07-Sp09D05_top14"")"
"312976",15,"pairwise","Sp09D07-Sp09D05","HS3ST4",7.12887267233437,1.00544077861478e-11,5.85310167550744e-09,8980,"ENSG00000182601","c(""Sp09D04-Sp09D08_top7""; ""Sp09D07-Sp09D08_top13""; ""Sp09D07-Sp09D05_top15"")"
"312977",16,"pairwise","Sp09D07-Sp09D05","RXFP1",7.05909558209059,1.53388799504045e-11,8.15294814755193e-09,3103,"ENSG00000171509","c(""Sp09D04-Sp09D05_top12""; ""Sp09D04-Sp09D03_top12""; ""Sp09D07-Sp09D03_top11""; ""Sp09D07-Sp09D05_top16"")"
"312978",17,"pairwise","Sp09D07-Sp09D05","B3GALT2",7.01926564876393,1.94977269775082e-11,9.93165467916825e-09,990,"ENSG00000162630","Sp09D07-Sp09D05_top17"
"312979",18,"pairwise","Sp09D07-Sp09D05","SLC35F1",6.90461991671735,3.87039161034867e-11,1.81982836294279e-08,4192,"ENSG00000196376","Sp09D07-Sp09D05_top18"
"312980",19,"pairwise","Sp09D07-Sp09D05","ANXA1",6.76197606836213,8.99015841073271e-11,3.7898167783175e-08,5533,"ENSG00000135046","c(""Sp09D07-Sp09D08_top17""; ""Sp09D07-Sp09D05_top19"")"
"312981",20,"pairwise","Sp09D07-Sp09D05","GALNT14",6.66625392416986,1.5723480592988e-10,6.40731834164263e-08,1341,"ENSG00000158089","Sp09D07-Sp09D05_top20"
"312982",21,"pairwise","Sp09D07-Sp09D05","TMSB10",6.57468556381465,2.67072974608014e-10,1.05321519825257e-07,1522,"ENSG00000034510","c(""Sp09D04_top2""; ""Sp09D04-Sp09D05_top1""; ""Sp09D04-Sp09D06_top3""; ""Sp09D04-Sp09D07_top11""; ""Sp09D04-Sp09D08_top2""; ""Sp09D04-Sp09D09_top4""; ""Sp09D04-Sp09D02_top1""; ""Sp09D07-Sp09D02_top9""; ""Sp09D04-Sp09D03_top2""; ""Sp09D07-Sp09D03_top6"")"
"312983",22,"pairwise","Sp09D07-Sp09D05","CLSTN2",6.54883159253281,3.09888397164335e-10,1.14799565313151e-07,2529,"ENSG00000158258","c(""Sp09D04-Sp09D05_top14""; ""Sp09D04-Sp09D03_top16""; ""Sp09D07-Sp09D03_top16"")"
"312984",23,"pairwise","Sp09D07-Sp09D05","GNB4",6.46854102004983,4.9051191679822e-10,1.66836036973773e-07,2628,"ENSG00000114450","character(0)"
"312985",24,"pairwise","Sp09D07-Sp09D05","FILIP1",6.46826048408648,4.91296305198842e-10,1.66836036973773e-07,4078,"ENSG00000118407","Sp09D07-Sp09D08_top18"
"312986",25,"pairwise","Sp09D07-Sp09D05","FEZF2",6.42094983599606,6.42803524716858e-10,2.12385759180097e-07,2331,"ENSG00000153266","c(""Sp09D04-Sp09D05_top7""; ""Sp09D04-Sp09D08_top6"")"
"313387",1,"pairwise","Sp09D08-Sp09D05","LGALS1",8.20299496201791,1.10048254348267e-14,6.72669954703783e-11,11657,"ENSG00000100097","c(""Sp09D08_top5""; ""Sp09D04-Sp09D09_top1""; ""Sp09D07-Sp09D09_top5""; ""Sp09D08-Sp09D09_top2""; ""Sp09D04-Sp09D03_top1""; ""Sp09D05-Sp09D03_top1""; ""Sp09D07-Sp09D03_top2""; ""Sp09D08-Sp09D03_top1""; ""Sp09D08-Sp09D05_top1""; ""Sp09D08-Sp09D06_top16""; ""Sp09D08-Sp09D07_top6"")"
"313388",2,"pairwise","Sp09D08-Sp09D05","NEFM",6.68350136942644,1.42224268261086e-10,5.79563893163925e-07,5009,"ENSG00000104722","c(""Sp09D08_top1""; ""Sp09D04-Sp09D09_top7""; ""Sp09D05-Sp09D06_top11""; ""Sp09D05-Sp09D09_top4""; ""Sp09D08-Sp09D09_top1""; ""Sp09D08-Sp09D01_top10""; ""Sp09D05-Sp09D02_top11""; ""Sp09D08-Sp09D02_top2""; ""Sp09D05-Sp09D03_top2""; ""Sp09D08-Sp09D03_top2""; ""Sp09D08-Sp09D04_top2""; ""Sp09D08-Sp09D05_top2""; ""Sp09D08-Sp09D06_top2""; ""Sp09D08-Sp09D07_top2"")"
"313389",3,"pairwise","Sp09D08-Sp09D05","NEFH",6.62700385392604,1.97438640214399e-10,6.03421844155255e-07,11590,"ENSG00000100285","c(""Sp09D08_top2""; ""Sp09D08-Sp09D09_top8""; ""Sp09D05-Sp09D03_top8""; ""Sp09D08-Sp09D03_top5""; ""Sp09D08-Sp09D04_top20""; ""Sp09D08-Sp09D05_top3""; ""Sp09D08-Sp09D07_top5"")"
"313390",4,"pairwise","Sp09D08-Sp09D05","NEFL",6.064380765338,4.66422447670595e-09,1.1404028845546e-05,5010,"ENSG00000277586","c(""Sp09D08_top3""; ""Sp09D04-Sp09D06_top6""; ""Sp09D04-Sp09D09_top12""; ""Sp09D05-Sp09D06_top6""; ""Sp09D05-Sp09D09_top14""; ""Sp09D08-Sp09D09_top3""; ""Sp09D08-Sp09D01_top4""; ""Sp09D04-Sp09D02_top12""; ""Sp09D05-Sp09D02_top2""; ""Sp09D08-Sp09D02_top1""; ""Sp09D05-Sp09D03_top3""; ""Sp09D08-Sp09D03_top3""; ""Sp09D08-Sp09D04_top9""; ""Sp09D08-Sp09D05_top4""; ""Sp09D08-Sp09D06_top1""; ""Sp09D08-Sp09D07_top3""; ""all_top14"")"
"313391",5,"pairwise","Sp09D08-Sp09D05","ALDOC",5.94674179581134,8.81386749049377e-09,1.79582550118811e-05,9543,"ENSG00000109107","c(""Sp09D08_top16""; ""Sp09D08-Sp09D09_top16""; ""Sp09D02-Sp09D01_top1""; ""Sp09D08-Sp09D03_top9""; ""Sp09D08-Sp09D05_top5""; ""Sp09D08-Sp09D07_top9"")"
"313392",6,"pairwise","Sp09D08-Sp09D05","SCN1B",5.2493606663691,3.18060294237265e-07,0.000432031899672285,10632,"ENSG00000105711","c(""Sp09D08_top4""; ""Sp09D04-Sp09D09_top18""; ""Sp09D08-Sp09D09_top6""; ""Sp09D08-Sp09D02_top16""; ""Sp09D05-Sp09D03_top7""; ""Sp09D08-Sp09D03_top7""; ""Sp09D08-Sp09D05_top6""; ""Sp09D08-Sp09D06_top9""; ""Sp09D08-Sp09D07_top10"")"
"313393",7,"pairwise","Sp09D08-Sp09D05","SYT2",5.06596432754898,7.72815195925138e-07,0.000944766577018482,1019,"ENSG00000143858","c(""Sp09D08_top9""; ""Sp09D08-Sp09D03_top17""; ""Sp09D08-Sp09D05_top7""; ""Sp09D08-Sp09D07_top11"")"
"313394",8,"pairwise","Sp09D08-Sp09D05","GAL",4.71964954782485,3.86968587246458e-06,0.00315379398605864,6820,"ENSG00000069482","c(""Sp09D04_top16""; ""Sp09D04-Sp09D09_top16""; ""Sp09D04-Sp09D03_top18""; ""Sp09D08-Sp09D03_top19""; ""Sp09D08-Sp09D05_top8"")"
"313395",9,"pairwise","Sp09D08-Sp09D05","SPOCK1",4.58499618741004,7.06987771386876e-06,0.00540182844075285,3504,"ENSG00000152377","c(""Sp09D07-Sp09D03_top10""; ""Sp09D08-Sp09D03_top10""; ""Sp09D08-Sp09D05_top9"")"
"313396",10,"pairwise","Sp09D08-Sp09D05","IGFBP2",4.49088664371683,1.06870935162846e-05,0.00711284515635476,1901,"ENSG00000115457","Sp09D08-Sp09D05_top10"
"313397",11,"pairwise","Sp09D08-Sp09D05","ATP1B1",4.48960413511773,1.07469487055389e-05,0.00711284515635476,921,"ENSG00000143153","c(""Sp09D08_top12""; ""Sp09D04-Sp09D09_top17""; ""Sp09D08-Sp09D09_top7""; ""Sp09D03-Sp09D01_top5""; ""Sp09D04-Sp09D01_top5""; ""Sp09D05-Sp09D01_top2""; ""Sp09D08-Sp09D01_top1""; ""Sp09D05-Sp09D02_top19""; ""Sp09D08-Sp09D02_top6""; ""Sp09D08-Sp09D05_top11""; ""Sp09D08-Sp09D07_top7"")"
"313398",12,"pairwise","Sp09D08-Sp09D05","SMPX",4.42706565939648,1.40899467239849e-05,0.00748911298698764,11842,"ENSG00000091482","c(""Sp09D08_top8""; ""Sp09D08-Sp09D03_top11""; ""Sp09D08-Sp09D04_top12""; ""Sp09D08-Sp09D05_top12"")"
"313399",13,"pairwise","Sp09D08-Sp09D05","SLC24A2",4.37933638293916,1.72908508776567e-05,0.00845522607917412,5427,"ENSG00000155886","c(""Sp09D04-Sp09D05_top20""; ""Sp09D04-Sp09D02_top13""; ""Sp09D07-Sp09D02_top12""; ""Sp09D09-Sp09D02_top17""; ""Sp09D04-Sp09D03_top7""; ""Sp09D07-Sp09D03_top12""; ""Sp09D08-Sp09D03_top16""; ""Sp09D08-Sp09D05_top13"")"
"313400",14,"pairwise","Sp09D08-Sp09D05","PRDX2",4.17379860943079,4.09317447502655e-05,0.016493126652591,10471,"ENSG00000167815","c(""Sp09D08_top20""; ""Sp09D08-Sp09D05_top14"")"
"313401",15,"pairwise","Sp09D08-Sp09D05","VAMP1",4.16082822080095,4.31721924648599e-05,0.016493126652591,7128,"ENSG00000139190","c(""Sp09D08_top10""; ""Sp09D08-Sp09D05_top15""; ""Sp09D08-Sp09D07_top17"")"
"313402",16,"pairwise","Sp09D08-Sp09D05","MAP1B",4.13021699055019,4.89329707194989e-05,0.0181274414256325,3323,"ENSG00000131711","c(""Sp09D08_top14""; ""Sp09D07-Sp09D09_top4""; ""Sp09D08-Sp09D09_top17""; ""Sp09D04-Sp09D02_top14""; ""Sp09D05-Sp09D02_top6""; ""Sp09D07-Sp09D02_top8""; ""Sp09D08-Sp09D02_top4""; ""Sp09D04-Sp09D03_top15""; ""Sp09D05-Sp09D03_top5""; ""Sp09D07-Sp09D03_top13""; ""Sp09D08-Sp09D03_top6""; ""Sp09D08-Sp09D05_top16"")"
"313403",17,"pairwise","Sp09D08-Sp09D05","UCHL1",4.11997587340035,5.10187892607659e-05,0.018344255844496,2847,"ENSG00000154277","c(""Sp09D04-Sp09D06_top18""; ""Sp09D07-Sp09D09_top16""; ""Sp09D04-Sp09D01_top4""; ""Sp09D05-Sp09D01_top5""; ""Sp09D07-Sp09D01_top5""; ""Sp09D08-Sp09D01_top3""; ""Sp09D04-Sp09D02_top8""; ""Sp09D05-Sp09D02_top12""; ""Sp09D07-Sp09D02_top11""; ""Sp09D08-Sp09D02_top5""; ""Sp09D08-Sp09D03_top14""; ""Sp09D08-Sp09D05_top17""; ""Sp09D08-Sp09D06_top12"")"
"313404",18,"pairwise","Sp09D08-Sp09D05","MGST3",4.10743263386869,5.36890544256269e-05,0.0187528197243797,903,"ENSG00000143198","Sp09D08-Sp09D05_top18"
"313405",19,"pairwise","Sp09D08-Sp09D05","SH3GL2",4.04474298088847,6.91546042864611e-05,0.0234837510389441,5422,"ENSG00000107295","c(""Sp09D07-Sp09D02_top14""; ""Sp09D08-Sp09D02_top11""; ""Sp09D08-Sp09D05_top19"")"
"313406",20,"pairwise","Sp09D08-Sp09D05","TUBA1B",4.01476802247425,7.79680340981672e-05,0.0257610599148674,7298,"ENSG00000123416","c(""Sp09D04-Sp09D06_top15""; ""Sp09D04-Sp09D09_top19""; ""Sp09D04-Sp09D01_top6""; ""Sp09D07-Sp09D01_top19""; ""Sp09D08-Sp09D01_top5""; ""Sp09D04-Sp09D02_top3""; ""Sp09D05-Sp09D02_top4""; ""Sp09D07-Sp09D02_top5""; ""Sp09D08-Sp09D02_top3""; ""Sp09D04-Sp09D03_top3""; ""Sp09D05-Sp09D03_top4""; ""Sp09D07-Sp09D03_top9""; ""Sp09D08-Sp09D03_top4""; ""Sp09D08-Sp09D05_top20""; ""all_top20"")"
"313407",21,"pairwise","Sp09D08-Sp09D05","ATF4",3.99402220391177,8.46824863728209e-05,0.0272432472607299,11690,"ENSG00000128272","character(0)"
"313408",22,"pairwise","Sp09D08-Sp09D05","SV2C",3.913365168512,0.000116382220751347,0.0347017719191517,3341,"ENSG00000122012","character(0)"
"313430",1,"pairwise","Sp09D09-Sp09D05","PLP1",17.987086818356,1.68711619706066e-47,2.06249955090666e-43,12052,"ENSG00000123560","c(""Sp09D06_top5""; ""Sp09D09_top4""; ""Sp09D06-Sp09D07_top1""; ""Sp09D06-Sp09D08_top1""; ""Sp09D06-Sp09D09_top4""; ""Sp09D06-Sp09D01_top1""; ""Sp09D09-Sp09D01_top1""; ""Sp09D06-Sp09D02_top1""; ""Sp09D09-Sp09D02_top2""; ""Sp09D06-Sp09D03_top1""; ""Sp09D07-Sp09D03_top3""; ""Sp09D09-Sp09D03_top1""; ""Sp09D06-Sp09D04_top1""; ""Sp09D09-Sp09D04_top1""; ""Sp09D06-Sp09D05_top1""; ""Sp09D07-Sp09D05_top11""; ""Sp09D09-Sp09D05_top1""; ""Sp09D09-Sp09D07_top1""; ""Sp09D09-Sp09D08_top1""; ""all_top1"")"
"313431",2,"pairwise","Sp09D09-Sp09D05","MBP",15.410591313425,1.78099857645688e-38,1.08863537985927e-34,10219,"ENSG00000197971","c(""Sp09D09_top1""; ""Sp09D06-Sp09D01_top14""; ""Sp09D09-Sp09D01_top14""; ""Sp09D06-Sp09D02_top7""; ""Sp09D09-Sp09D02_top3""; ""Sp09D06-Sp09D03_top7""; ""Sp09D07-Sp09D03_top8""; ""Sp09D09-Sp09D03_top2""; ""Sp09D09-Sp09D04_top13""; ""Sp09D06-Sp09D05_top12""; ""Sp09D07-Sp09D05_top13""; ""Sp09D09-Sp09D05_top2""; ""Sp09D09-Sp09D07_top15""; ""Sp09D09-Sp09D08_top8""; ""all_top17"")"
"313432",3,"pairwise","Sp09D09-Sp09D05","CLDND1",14.7682891944194,3.16712998115318e-36,1.29060546731992e-32,2376,"ENSG00000080822","c(""Sp09D06_top4""; ""Sp09D09_top10""; ""Sp09D06-Sp09D07_top5""; ""Sp09D06-Sp09D08_top6""; ""Sp09D06-Sp09D09_top8""; ""Sp09D06-Sp09D01_top7""; ""Sp09D06-Sp09D02_top4""; ""Sp09D09-Sp09D02_top5""; ""Sp09D06-Sp09D03_top4""; ""Sp09D09-Sp09D03_top4""; ""Sp09D06-Sp09D04_top7""; ""Sp09D09-Sp09D04_top10""; ""Sp09D06-Sp09D05_top2""; ""Sp09D09-Sp09D05_top3""; ""Sp09D09-Sp09D07_top5""; ""Sp09D09-Sp09D08_top9""; ""all_top10"")"
"313433",4,"pairwise","Sp09D09-Sp09D05","RNASE1",14.6231058035411,1.01943185914161e-35,3.11563861950156e-32,7969,"ENSG00000129538","c(""Sp09D06_top16""; ""Sp09D06-Sp09D07_top3""; ""Sp09D06-Sp09D08_top4""; ""Sp09D06-Sp09D09_top9""; ""Sp09D06-Sp09D02_top6""; ""Sp09D09-Sp09D02_top19""; ""Sp09D06-Sp09D03_top3""; ""Sp09D09-Sp09D03_top3""; ""Sp09D06-Sp09D04_top4""; ""Sp09D09-Sp09D04_top6""; ""Sp09D06-Sp09D05_top4""; ""Sp09D09-Sp09D05_top4""; ""Sp09D09-Sp09D07_top3""; ""Sp09D09-Sp09D08_top6""; ""all_top9"")"
"313434",5,"pairwise","Sp09D09-Sp09D05","PAQR6",14.3493481338543,9.21363522318495e-35,2.25273381206872e-31,836,"ENSG00000160781","c(""Sp09D06_top18""; ""Sp09D09_top8""; ""Sp09D06-Sp09D07_top14""; ""Sp09D06-Sp09D08_top9""; ""Sp09D06-Sp09D01_top11""; ""Sp09D06-Sp09D03_top17""; ""Sp09D09-Sp09D03_top16""; ""Sp09D06-Sp09D04_top11""; ""Sp09D09-Sp09D04_top5""; ""Sp09D06-Sp09D05_top10""; ""Sp09D09-Sp09D05_top5""; ""Sp09D09-Sp09D07_top4""; ""Sp09D09-Sp09D08_top3"")"
"313435",6,"pairwise","Sp09D09-Sp09D05","CNP",14.3053273052956,1.31220138273179e-34,2.67361031731602e-31,9669,"ENSG00000173786","c(""Sp09D06_top3""; ""Sp09D09_top12""; ""Sp09D06-Sp09D07_top4""; ""Sp09D06-Sp09D08_top5""; ""Sp09D06-Sp09D09_top3""; ""Sp09D06-Sp09D01_top4""; ""Sp09D09-Sp09D01_top13""; ""Sp09D06-Sp09D02_top5""; ""Sp09D09-Sp09D02_top8""; ""Sp09D06-Sp09D03_top2""; ""Sp09D09-Sp09D03_top5""; ""Sp09D06-Sp09D04_top3""; ""Sp09D09-Sp09D04_top7""; ""Sp09D06-Sp09D05_top3""; ""Sp09D09-Sp09D05_top6""; ""Sp09D09-Sp09D07_top8""; ""Sp09D09-Sp09D08_top10""; ""all_top7"")"
"313436",7,"pairwise","Sp09D09-Sp09D05","SELENOP",13.7874099661038,8.32779372315155e-33,1.45438968950754e-29,3253,"ENSG00000250722","c(""Sp09D06-Sp09D07_top6""; ""Sp09D06-Sp09D08_top3""; ""Sp09D06-Sp09D09_top7""; ""Sp09D06-Sp09D03_top6""; ""Sp09D09-Sp09D03_top7""; ""Sp09D06-Sp09D04_top6""; ""Sp09D09-Sp09D04_top12""; ""Sp09D06-Sp09D05_top5""; ""Sp09D09-Sp09D05_top7""; ""Sp09D09-Sp09D07_top7""; ""Sp09D09-Sp09D08_top7""; ""all_top16"")"
"313437",8,"pairwise","Sp09D09-Sp09D05","SOX2-OT",13.4089815267011,1.70454256868166e-31,2.60475411276667e-28,2637,"ENSG00000242808","c(""Sp09D06_top7""; ""Sp09D06-Sp09D07_top16""; ""Sp09D06-Sp09D08_top12""; ""Sp09D06-Sp09D09_top18""; ""Sp09D06-Sp09D01_top20""; ""Sp09D06-Sp09D03_top11""; ""Sp09D09-Sp09D03_top13""; ""Sp09D06-Sp09D04_top17""; ""Sp09D06-Sp09D05_top9""; ""Sp09D09-Sp09D05_top8""; ""Sp09D09-Sp09D07_top12""; ""Sp09D09-Sp09D08_top14"")"
"313438",9,"pairwise","Sp09D09-Sp09D05","AIF1L",13.2663773527534,5.2978148074448e-31,7.19619844677918e-28,5794,"ENSG00000126878","c(""Sp09D06-Sp09D07_top13""; ""Sp09D06-Sp09D08_top15""; ""Sp09D06-Sp09D09_top14""; ""Sp09D06-Sp09D03_top10""; ""Sp09D09-Sp09D03_top12""; ""Sp09D06-Sp09D04_top15""; ""Sp09D09-Sp09D04_top18""; ""Sp09D06-Sp09D05_top8""; ""Sp09D09-Sp09D05_top9""; ""Sp09D09-Sp09D07_top14""; ""Sp09D09-Sp09D08_top18"")"
"313439",10,"pairwise","Sp09D09-Sp09D05","PLEKHB1",13.2357968217263,6.75438602526891e-31,8.25723691589124e-28,6852,"ENSG00000021300","c(""Sp09D02-Sp09D03_top3""; ""Sp09D02-Sp09D05_top6""; ""Sp09D02-Sp09D08_top15""; ""Sp09D06-Sp09D07_top9""; ""Sp09D06-Sp09D08_top7""; ""Sp09D06-Sp09D03_top14""; ""Sp09D09-Sp09D03_top14""; ""Sp09D06-Sp09D04_top8""; ""Sp09D09-Sp09D04_top3""; ""Sp09D06-Sp09D05_top14""; ""Sp09D09-Sp09D05_top10""; ""Sp09D09-Sp09D07_top2""; ""Sp09D09-Sp09D08_top4""; ""all_top18"")"
"313440",11,"pairwise","Sp09D09-Sp09D05","PMP22",13.0535610766484,2.86599434100483e-30,3.18516189261673e-27,9471,"ENSG00000109099","c(""Sp09D06_top10""; ""Sp09D06-Sp09D07_top10""; ""Sp09D06-Sp09D08_top10""; ""Sp09D06-Sp09D09_top12""; ""Sp09D06-Sp09D02_top17""; ""Sp09D06-Sp09D03_top13""; ""Sp09D09-Sp09D03_top18""; ""Sp09D06-Sp09D04_top10""; ""Sp09D09-Sp09D04_top9""; ""Sp09D06-Sp09D05_top11""; ""Sp09D09-Sp09D05_top11""; ""Sp09D09-Sp09D07_top9""; ""Sp09D09-Sp09D08_top11"")"
"313441",12,"pairwise","Sp09D09-Sp09D05","TF",13.0296590845471,3.46321137142962e-30,3.52814658464393e-27,2504,"ENSG00000091513","c(""Sp09D06_top13""; ""Sp09D09_top16""; ""Sp09D06-Sp09D08_top18""; ""Sp09D06-Sp09D01_top8""; ""Sp09D06-Sp09D02_top11""; ""Sp09D06-Sp09D03_top9""; ""Sp09D09-Sp09D03_top8""; ""Sp09D06-Sp09D04_top20""; ""Sp09D06-Sp09D05_top15""; ""Sp09D09-Sp09D05_top12""; ""Sp09D09-Sp09D08_top16"")"
"313442",13,"pairwise","Sp09D09-Sp09D05","GSN",12.911049678393,8.85023703057717e-30,8.32262674606199e-27,5690,"ENSG00000148180","c(""Sp09D06-Sp09D07_top8""; ""Sp09D06-Sp09D08_top2""; ""Sp09D06-Sp09D09_top5""; ""Sp09D06-Sp09D03_top12""; ""Sp09D06-Sp09D04_top5""; ""Sp09D09-Sp09D04_top11""; ""Sp09D06-Sp09D05_top7""; ""Sp09D09-Sp09D05_top13""; ""Sp09D09-Sp09D07_top10""; ""Sp09D09-Sp09D08_top5""; ""all_top13"")"
"313443",14,"pairwise","Sp09D09-Sp09D05","SPP1",12.8619351270945,1.30455468364809e-29,1.13915578625699e-26,2957,"ENSG00000118785","c(""Sp09D06_top12""; ""Sp09D06-Sp09D07_top20""; ""Sp09D06-Sp09D09_top16""; ""Sp09D06-Sp09D02_top14""; ""Sp09D06-Sp09D03_top8""; ""Sp09D07-Sp09D03_top18""; ""Sp09D09-Sp09D03_top6""; ""Sp09D06-Sp09D04_top19""; ""Sp09D06-Sp09D05_top13""; ""Sp09D09-Sp09D05_top14"")"
