"","1","2","3","4","5","6","7","8","9"
"303","CYBB_ENSG00000165168","CAPG_ENSG00000042493","ASXL3_ENSG00000141431","R3HDM2_ENSG00000179912","SLC2A13_ENSG00000151229","OMG_ENSG00000126861","MAP2_ENSG00000078018","ATP6V1G2_ENSG00000213760","EPN2_ENSG00000072134"
"304","PFN1_ENSG00000108518","RPS16_ENSG00000105193","KIAA1211L_ENSG00000196872","BSN_ENSG00000164061","SERINC3_ENSG00000132824","CDC42EP2_ENSG00000149798","SUB1_ENSG00000113387","SH3BGRL2_ENSG00000198478","DOCK1_ENSG00000150760"
"305","C1R_ENSG00000159403","VSIR_ENSG00000107738","LY6E-DT_ENSG00000247317","TNFRSF11A_ENSG00000141655","LZTFL1_ENSG00000163818","SH3TC2_ENSG00000169247","RTN4RL2_ENSG00000186907","PDK3_ENSG00000067992","COL9A3_ENSG00000092758"
"306","CYYR1_ENSG00000166265","STON2_ENSG00000140022","AC008780.1_ENSG00000249436","KLK7_ENSG00000169035","GPRASP1_ENSG00000198932","TJAP1_ENSG00000137221","ABI2_ENSG00000138443","NDUFB2_ENSG00000090266","SEMA6A_ENSG00000092421"
"307","P4HB_ENSG00000185624","RPS18_ENSG00000231500","SH2D5_ENSG00000189410","SSBP3_ENSG00000157216","BHLHE22_ENSG00000180828","CCP110_ENSG00000103540","RAB6B_ENSG00000154917","CAMK2N2_ENSG00000163888","KIF13B_ENSG00000197892"
"308","RPS18_ENSG00000231500","LINC01322_ENSG00000244128","DOCK4_ENSG00000128512","USP11_ENSG00000102226","EPB41L3_ENSG00000082397","ZFYVE16_ENSG00000039319","UHMK1_ENSG00000152332","SLC2A6_ENSG00000160326","GFAP_ENSG00000131095"
"309","TNFRSF1B_ENSG00000028137","ATP13A4_ENSG00000127249","CHRDL1_ENSG00000101938","RAPGEF4_ENSG00000091428","TMEM163_ENSG00000152128","CHADL_ENSG00000100399","GAS7_ENSG00000007237","KLK7_ENSG00000169035","FTH1_ENSG00000167996"
"310","NOP53_ENSG00000105373","ZBTB20_ENSG00000181722","KCNN2_ENSG00000080709","GPI_ENSG00000105220","BMP8A_ENSG00000183682","EPN2_ENSG00000072134","GNAS_ENSG00000087460","PREPL_ENSG00000138078","AL139220.2_ENSG00000230615"
"311","SERF2_ENSG00000140264","SERF2_ENSG00000140264","CAMKK2_ENSG00000110931","EPHB6_ENSG00000106123","ADRA1D_ENSG00000171873","PKP4_ENSG00000144283","AGAP3_ENSG00000133612","LDHA_ENSG00000134333","TGFB3_ENSG00000119699"
"312","CYB5R3_ENSG00000100243","S1PR1_ENSG00000170989","AC021613.1_ENSG00000254092","SPTAN1_ENSG00000197694","ARL6_ENSG00000113966","CLMN_ENSG00000165959","TMEM74_ENSG00000164841","NRG1_ENSG00000157168","ABCA8_ENSG00000141338"
"313","TMEM35B_ENSG00000243749","RFX4_ENSG00000111783","TMEM132B_ENSG00000139364","SPOCK2_ENSG00000107742","ATP13A2_ENSG00000159363","SERPINA3_ENSG00000196136","RTN3_ENSG00000133318","KCNH5_ENSG00000140015","AC004158.1_ENSG00000260664"
"314","IQGAP1_ENSG00000140575","ECHDC2_ENSG00000121310","TEDC2_ENSG00000162062","SKP1_ENSG00000113558","NDUFA4_ENSG00000189043","RNF141_ENSG00000110315","RGS4_ENSG00000117152","ARHGAP9_ENSG00000123329","WHRN_ENSG00000095397"
"315","LINC01411_ENSG00000249306","AC234582.1_ENSG00000231064","B9D1_ENSG00000108641","CDH8_ENSG00000150394","TUBB3_ENSG00000258947","ARHGEF37_ENSG00000183111","APP_ENSG00000142192","TRHDE-AS1_ENSG00000236333","EFNA1_ENSG00000169242"
"316","KDR_ENSG00000128052","MMP28_ENSG00000271447","MTMR12_ENSG00000150712","TPI1_ENSG00000111669","RAB11A_ENSG00000103769","ATP10B_ENSG00000118322","HS3ST5_ENSG00000249853","GPX4_ENSG00000167468","APOD_ENSG00000189058"
"317","GPNMB_ENSG00000136235","ALDH9A1_ENSG00000143149","PCDH18_ENSG00000189184","DCLK1_ENSG00000133083","PPP3CA_ENSG00000138814","SNX6_ENSG00000129515","NORAD_ENSG00000260032","CCM2_ENSG00000136280","GAL3ST1_ENSG00000128242"
"318","COL4A2_ENSG00000134871","ANP32E_ENSG00000143401","TANC2_ENSG00000170921","NRG1_ENSG00000157168","RTN4RL1_ENSG00000185924","SYNJ2_ENSG00000078269","TUBA8_ENSG00000183785","NDUFS2_ENSG00000158864","CPLX3_ENSG00000213578"
"319","ISLR_ENSG00000129009","ASCL1_ENSG00000139352","CEBPA_ENSG00000245848","CTSD_ENSG00000117984","EGR3_ENSG00000179388","JPT2_ENSG00000206053","TESC_ENSG00000088992","RALB_ENSG00000144118","PTMA_ENSG00000187514"
"320","PBXIP1_ENSG00000163346","SDS_ENSG00000135094","ZNF804A_ENSG00000170396","CDC42EP5_ENSG00000167617","GRIN1_ENSG00000176884","POLR2G_ENSG00000168002","REPS2_ENSG00000169891","MRPS21_ENSG00000266472","PLXNB1_ENSG00000164050"
"321","TCN2_ENSG00000185339","LMO2_ENSG00000135363","MOB1B_ENSG00000173542","TRHDE_ENSG00000072657","DPP10-AS1_ENSG00000235026","SGK1_ENSG00000118515","KCNN1_ENSG00000105642","SEZ6L2_ENSG00000174938","RALGDS_ENSG00000160271"
"322","CD14_ENSG00000170458","ITPR2_ENSG00000123104","MPPED2_ENSG00000066382","SEZ6L2_ENSG00000174938","KCNG1_ENSG00000026559","COL9A3_ENSG00000092758","SHC3_ENSG00000148082","ATP5MC3_ENSG00000154518","KLHL32_ENSG00000186231"
"323","LAMC1_ENSG00000135862","RMRP_ENSG00000269900","DTNBP1_ENSG00000047579","CHGB_ENSG00000089199","EHBP1L1_ENSG00000173442","AL358216.1_ENSG00000225140","CRTAC1_ENSG00000095713","ATF4_ENSG00000128272","RNH1_ENSG00000023191"
"324","MYLK_ENSG00000065534","ZNRF3_ENSG00000183579","OBSCN_ENSG00000154358","TERF2IP_ENSG00000166848","SYP_ENSG00000102003","CHST6_ENSG00000183196","MFSD4A_ENSG00000174514","EPHA4_ENSG00000116106","SLC48A1_ENSG00000211584"
"325","FAM107A_ENSG00000168309","LINC01896_ENSG00000263146","NETO2_ENSG00000171208","CALM3_ENSG00000160014","BEX1_ENSG00000133169","PRRG1_ENSG00000130962","HSPH1_ENSG00000120694","AC105446.1_ENSG00000227053","MTUS1_ENSG00000129422"
"326","EMILIN1_ENSG00000138080","SNTA1_ENSG00000101400","AC018358.1_ENSG00000281160","CXXC5_ENSG00000171604","CGREF1_ENSG00000138028","NDE1_ENSG00000072864","VSNL1_ENSG00000163032","VDAC2_ENSG00000165637","SYNJ2_ENSG00000078269"
"327","RPLP1_ENSG00000137818","CD74_ENSG00000019582","GRM7_ENSG00000196277","PAFAH1B1_ENSG00000007168","UQCRFS1_ENSG00000169021","ALCAM_ENSG00000170017","POU6F2_ENSG00000106536","PCSK1_ENSG00000175426","PDK4_ENSG00000004799"
"328","SORBS3_ENSG00000120896","MYO6_ENSG00000196586","SLC22A17_ENSG00000092096","DCTN2_ENSG00000175203","CHRNA2_ENSG00000120903","SEPTIN2_ENSG00000168385","PRKCE_ENSG00000171132","DEXI_ENSG00000182108","KLHL4_ENSG00000102271"
"329","PEAR1_ENSG00000187800","NECAB2_ENSG00000103154","LINC02433_ENSG00000234111","STAU2_ENSG00000040341","GNA14_ENSG00000156049","FBXO7_ENSG00000100225","PTPRN_ENSG00000054356","VSTM2A_ENSG00000170419","RGMA_ENSG00000182175"
"330","EIF3E_ENSG00000104408","CANX_ENSG00000127022","BLOC1S6_ENSG00000104164","AC015712.2_ENSG00000259583","UQCRC1_ENSG00000010256","TJP2_ENSG00000119139","ARHGDIA_ENSG00000141522","RHOV_ENSG00000104140","FMNL2_ENSG00000157827"
"331","LBH_ENSG00000213626","RPS23_ENSG00000186468","ASIC4_ENSG00000072182","CLEC4G_ENSG00000182566","ALS2CL_ENSG00000178038","FSCN1_ENSG00000075618","GLS_ENSG00000115419","RNF208_ENSG00000212864","RYR3_ENSG00000198838"
"332","TRAM1_ENSG00000067167","ZNF385A_ENSG00000161642","PITPNM2_ENSG00000090975","ADGRA1_ENSG00000197177","RHOV_ENSG00000104140","GNAI1_ENSG00000127955","SORBS2_ENSG00000154556","APLP2_ENSG00000084234","DOCK10_ENSG00000135905"
"333","ARHGAP29_ENSG00000137962","HLA-A_ENSG00000206503","KCTD1_ENSG00000134504","COX5A_ENSG00000178741","ARHGEF25_ENSG00000240771","CDH19_ENSG00000071991","CALM3_ENSG00000160014","SCN8A_ENSG00000196876","RGCC_ENSG00000102760"
"334","UTRN_ENSG00000152818","ADARB2_ENSG00000185736","SLC12A8_ENSG00000221955","SMIM17_ENSG00000268182","KALRN_ENSG00000160145","TTLL7_ENSG00000137941","ARL4D_ENSG00000175906","CCDC184_ENSG00000177875","HIST1H2AC_ENSG00000180573"
"335","HEY2_ENSG00000135547","C1orf54_ENSG00000118292","PRKCI_ENSG00000163558","KCNJ8_ENSG00000121361","CHST1_ENSG00000175264","TMC6_ENSG00000141524","ARHGEF28_ENSG00000214944","PTPRD_ENSG00000153707","TP53TG5_ENSG00000124251"
"336","LAMA4_ENSG00000112769","RPL9_ENSG00000163682","NEDD4L_ENSG00000049759","NDUFV2_ENSG00000178127","CHP1_ENSG00000187446","TMC7_ENSG00000170537","MEIS3_ENSG00000105419","CHP1_ENSG00000187446","SLA_ENSG00000155926"
"337","MSN_ENSG00000147065","SLC10A4_ENSG00000145248","AC011603.3_ENSG00000258283","WBP2_ENSG00000132471","NARS_ENSG00000134440","HIP1_ENSG00000127946","PCSK1_ENSG00000175426","YPEL3_ENSG00000090238","MOSPD2_ENSG00000130150"
"338","ZFP36L1_ENSG00000185650","STOM_ENSG00000148175","RASD2_ENSG00000100302","CKMT1A_ENSG00000223572","AC091938.1_ENSG00000286961","NRBP2_ENSG00000185189","TENM4_ENSG00000149256","LINC01260_ENSG00000283440","SHROOM4_ENSG00000158352"
"339","RACK1_ENSG00000204628","GNA13_ENSG00000120063","C2orf80_ENSG00000188674","CCDC184_ENSG00000177875","AP1S1_ENSG00000106367","ARHGAP23_ENSG00000275832","TUBB4B_ENSG00000188229","BEND6_ENSG00000151917","RAC1_ENSG00000136238"
"340","EEF1G_ENSG00000254772","IGF1_ENSG00000017427","SNTB2_ENSG00000168807","SOD2_ENSG00000112096","NGEF_ENSG00000066248","ZNF536_ENSG00000198597","ATP6V0C_ENSG00000185883","LSM4_ENSG00000130520","KIAA0930_ENSG00000100364"
"341","CTSS_ENSG00000163131","HLA-DRA_ENSG00000204287","CHRD_ENSG00000090539","TMTC1_ENSG00000133687","LINC01476_ENSG00000265313","MTMR10_ENSG00000166912","FGF13_ENSG00000129682","PRKAR1B_ENSG00000188191","SRCIN1_ENSG00000277363"
"342","FCGRT_ENSG00000104870","TNS3_ENSG00000136205","ASTN1_ENSG00000152092","PRKACB_ENSG00000142875","NDUFA5_ENSG00000128609","RPL28_ENSG00000108107","VIPR1_ENSG00000114812","SMYD2_ENSG00000143499","TMEM98_ENSG00000006042"
"343","ITGA6_ENSG00000091409","IL17RB_ENSG00000056736","CHN1_ENSG00000128656","KCNAB3_ENSG00000170049","PCSK1N_ENSG00000102109","PHGDH_ENSG00000092621","SEC24D_ENSG00000150961","LYPD5_ENSG00000159871","LINC00320_ENSG00000224924"
"344","IL13RA1_ENSG00000131724","PRKD3_ENSG00000115825","TMEM221_ENSG00000188051","RAN_ENSG00000132341","FNDC9_ENSG00000172568","PTK2_ENSG00000169398","DUSP2_ENSG00000158050","CALM2_ENSG00000143933","OLMALINC_ENSG00000235823"
"345","EMP2_ENSG00000213853","VCAN_ENSG00000038427","SHISA9_ENSG00000237515","PAM_ENSG00000145730","SEMA4F_ENSG00000135622","SILC1_ENSG00000232044","AP2S1_ENSG00000042753","SLC12A5_ENSG00000124140","CD82_ENSG00000085117"
"346","RPL23A_ENSG00000198242","PMP2_ENSG00000147588","SPTB_ENSG00000070182","ACOT7_ENSG00000097021","CLTC_ENSG00000141367","DNM2_ENSG00000079805","PGBD5_ENSG00000177614","MAP7D2_ENSG00000184368","CLMN_ENSG00000165959"
"347","RPS15A_ENSG00000134419","ID1_ENSG00000125968","NXPH2_ENSG00000144227","ATP1B1_ENSG00000143153","DSTN_ENSG00000125868","TGFA_ENSG00000163235","AMPH_ENSG00000078053","DNAH9_ENSG00000007174","DYNC1LI2_ENSG00000135720"
"348","TJP1_ENSG00000104067","TYROBP_ENSG00000011600","EMILIN3_ENSG00000183798","NEGR1_ENSG00000172260","GGCT_ENSG00000006625","SEPTIN7_ENSG00000122545","GRM1_ENSG00000152822","TXNL1_ENSG00000091164","PKIA_ENSG00000171033"
"349","ZBTB20_ENSG00000181722","DDR2_ENSG00000162733","SLC39A4_ENSG00000147804","YARS_ENSG00000134684","COL26A1_ENSG00000160963","AMOTL2_ENSG00000114019","MYOM2_ENSG00000036448","PGP_ENSG00000184207","MDFIC_ENSG00000135272"
"350","ADGRL4_ENSG00000162618","GPC4_ENSG00000076716","CACNB3_ENSG00000167535","MACROD2_ENSG00000172264","GHITM_ENSG00000165678","SMOC1_ENSG00000198732","LARGE1_ENSG00000133424","NRSN1_ENSG00000152954","PEG10_ENSG00000242265"
"351","LAMC3_ENSG00000050555","OSGIN2_ENSG00000164823","SMARCA2_ENSG00000080503","PPA1_ENSG00000180817","DAPK1_ENSG00000196730","FRMD4B_ENSG00000114541","LGMN_ENSG00000100600","CUX2_ENSG00000111249","PRR5L_ENSG00000135362"
"352","MMP14_ENSG00000157227","RPS15A_ENSG00000134419","P2RX5_ENSG00000083454","EIF4A2_ENSG00000156976","RGS7_ENSG00000182901","LLGL1_ENSG00000131899","SYP_ENSG00000102003","RTN1_ENSG00000139970","USP54_ENSG00000166348"
"353","CSPG4_ENSG00000173546","CSRP1_ENSG00000159176","ZNF846_ENSG00000196605","SCAMP5_ENSG00000198794","NCDN_ENSG00000020129","TMEM123_ENSG00000152558","PAFAH1B1_ENSG00000007168","AJ009632.2_ENSG00000229425","PACS2_ENSG00000179364"
"354","ZFHX3_ENSG00000140836","NTM_ENSG00000182667","PRNP_ENSG00000171867","LIN7A_ENSG00000111052","KLK7_ENSG00000169035","TAX1BP3_ENSG00000213977","CEMIP2_ENSG00000135048","RAB6B_ENSG00000154917","MVB12B_ENSG00000196814"
"355","FGL2_ENSG00000127951","ADORA2B_ENSG00000170425","TIAM2_ENSG00000146426","PHLDB2_ENSG00000144824","UBC_ENSG00000150991","MCAM_ENSG00000076706","TESPA1_ENSG00000135426","ATP5PF_ENSG00000154723","HHATL_ENSG00000010282"
"356","SLC15A3_ENSG00000110446","NOTCH2_ENSG00000134250","SELENOM_ENSG00000198832","SV2A_ENSG00000159164","SLC25A3_ENSG00000075415","SPTLC2_ENSG00000100596","EEF1A2_ENSG00000101210","MLLT11_ENSG00000213190","EML3_ENSG00000149499"
"357","SLC9A3R2_ENSG00000065054","TRIP6_ENSG00000087077","PCDH19_ENSG00000165194","MARF1_ENSG00000166783","SYNE1_ENSG00000131018","KIF5B_ENSG00000170759","CDKL5_ENSG00000008086","TSC22D1_ENSG00000102804","CARHSP1_ENSG00000153048"
"358","ATP10A_ENSG00000206190","SEMA5A_ENSG00000112902","RAP2B_ENSG00000181467","PINK1_ENSG00000158828","HTR3B_ENSG00000149305","PPFIBP2_ENSG00000166387","NSF_ENSG00000073969","AMPH_ENSG00000078053","AGPAT4_ENSG00000026652"
"359","RPL18A_ENSG00000105640","SEPTIN2_ENSG00000168385","AC096667.1_ENSG00000283839","SEZ6_ENSG00000063015","GABBR2_ENSG00000136928","APBB2_ENSG00000163697","ACOT7_ENSG00000097021","PRDM8_ENSG00000152784","DLL1_ENSG00000198719"
"360","SEC62_ENSG00000008952","ADIRF_ENSG00000148671","PLEKHA5_ENSG00000052126","CHST2_ENSG00000175040","BASP1_ENSG00000176788","LZTS2_ENSG00000107816","ORAI2_ENSG00000160991","NSG2_ENSG00000170091","RXFP1_ENSG00000171509"
"361","JUN_ENSG00000177606","ID2_ENSG00000115738","BEX1_ENSG00000133169","HECA_ENSG00000112406","STAT4_ENSG00000138378","LDLRAP1_ENSG00000157978","SCN2A_ENSG00000136531","KIF3A_ENSG00000131437","PLD4_ENSG00000166428"
"362","RPS16_ENSG00000105193","UBAP2_ENSG00000137073","TEF_ENSG00000167074","UHMK1_ENSG00000152332","HCN1_ENSG00000164588","PLXNB1_ENSG00000164050","UBA1_ENSG00000130985","AC015922.3_ENSG00000276855","AC110285.1_ENSG00000262223"
"363","SNHG5_ENSG00000203875","TOMM7_ENSG00000196683","LRRC10B_ENSG00000204950","GNG3_ENSG00000162188","RSPO2_ENSG00000147655","COL16A1_ENSG00000084636","FAM171B_ENSG00000144369","TPGS2_ENSG00000134779","FBXL7_ENSG00000183580"
"364","ADD3_ENSG00000148700","FBXL16_ENSG00000127585","SLC13A5_ENSG00000141485","TMEM14A_ENSG00000096092","RIMS3_ENSG00000117016","PCBP4_ENSG00000090097","GABRA5_ENSG00000186297","CCDC85B_ENSG00000175602","ERBIN_ENSG00000112851"
"365","COL6A3_ENSG00000163359","MAOA_ENSG00000189221","ANOS1_ENSG00000011201","NRCAM_ENSG00000091129","MLF2_ENSG00000089693","DIP2B_ENSG00000066084","ANXA6_ENSG00000197043","TRAPPC1_ENSG00000170043","LAMP1_ENSG00000185896"
"366","RPS2_ENSG00000140988","HES1_ENSG00000114315","ACSL3_ENSG00000123983","LSM11_ENSG00000155858","PAM_ENSG00000145730","SH3GL3_ENSG00000140600","ATP6V1B2_ENSG00000147416","SNRNP25_ENSG00000161981","LMO3_ENSG00000048540"
"367","C1QTNF1_ENSG00000173918","RPS12_ENSG00000112306","SLC9A7_ENSG00000065923","SGSM1_ENSG00000167037","GPR26_ENSG00000154478","ADARB2_ENSG00000185736","RASGEF1C_ENSG00000146090","OGDHL_ENSG00000197444","MCM7_ENSG00000166508"
"368","ARPC1B_ENSG00000130429","CD302_ENSG00000241399","SESN1_ENSG00000080546","KIF3C_ENSG00000084731","NT5DC3_ENSG00000111696","LARP6_ENSG00000166173","STMN3_ENSG00000197457","CALM3_ENSG00000160014","ZFYVE16_ENSG00000039319"
"369","ACKR3_ENSG00000144476","WIF1_ENSG00000156076","PDE1B_ENSG00000123360","PRDM8_ENSG00000152784","PRSS3_ENSG00000010438","ANGPTL2_ENSG00000136859","RAB3A_ENSG00000105649","GABARAPL1_ENSG00000139112","DST_ENSG00000151914"
"370","KTN1_ENSG00000126777","ELOVL5_ENSG00000012660","RBFOX3_ENSG00000167281","QPCT_ENSG00000115828","PPP1R21_ENSG00000162869","NIPAL3_ENSG00000001461","PRNP_ENSG00000171867","C11orf87_ENSG00000185742","LRP1B_ENSG00000168702"
"371","MAF_ENSG00000178573","FERMT2_ENSG00000073712","CDC42EP3_ENSG00000163171","MGLL_ENSG00000074416","DMTN_ENSG00000158856","PDE6B_ENSG00000133256","LRRC55_ENSG00000183908","KLC1_ENSG00000126214","SGK1_ENSG00000118515"
"372","TNS2_ENSG00000111077","TIMP3_ENSG00000100234","TPD52L1_ENSG00000111907","LRRC55_ENSG00000183908","LINC01197_ENSG00000248441","ABL1_ENSG00000097007","ATP6V1E1_ENSG00000131100","ARF5_ENSG00000004059","ROGDI_ENSG00000067836"
"373","TSC22D3_ENSG00000157514","RPL31_ENSG00000071082","SLF1_ENSG00000133302","VSTM5_ENSG00000214376","C9orf16_ENSG00000171159","TBC1D12_ENSG00000108239","STT3B_ENSG00000163527","ATP6V0D1_ENSG00000159720","PCDH17_ENSG00000118946"
"374","TSPO_ENSG00000100300","GJB6_ENSG00000121742","NECTIN3_ENSG00000177707","APBA2_ENSG00000034053","NLK_ENSG00000087095","PRKCSH_ENSG00000130175","EME2_ENSG00000197774","TMEM14A_ENSG00000096092","RDX_ENSG00000137710"
"375","ITGA1_ENSG00000213949","OGFRL1_ENSG00000119900","SLC2A13_ENSG00000151229","NUAK1_ENSG00000074590","ATP6V0B_ENSG00000117410","PTPRD_ENSG00000153707","LINC02762_ENSG00000250303","SDR16C5_ENSG00000170786","PHGDH_ENSG00000092621"
"376","HSPA12B_ENSG00000132622","MYO10_ENSG00000145555","RIN1_ENSG00000174791","SDSL_ENSG00000139410","RNF11_ENSG00000123091","NFASC_ENSG00000163531","THRA_ENSG00000126351","P2RX6_ENSG00000099957","PLXDC2_ENSG00000120594"
"377","CRISPLD2_ENSG00000103196","SLC12A4_ENSG00000124067","TBC1D32_ENSG00000146350","TRIM37_ENSG00000108395","CAPNS1_ENSG00000126247","DST_ENSG00000151914","GRIA1_ENSG00000155511","ANK2_ENSG00000145362","TMBIM1_ENSG00000135926"
"378","ATP6V0E1_ENSG00000113732","RPL13_ENSG00000167526","ZBBX_ENSG00000169064","CNTNAP2_ENSG00000174469","EPDR1_ENSG00000086289","RPL19_ENSG00000108298","LYPD8_ENSG00000259823","TESC_ENSG00000088992","SRPK3_ENSG00000184343"
"379","RPL27_ENSG00000131469","FADS1_ENSG00000149485","FES_ENSG00000182511","AL133410.1_ENSG00000227388","PVALB_ENSG00000100362","KIAA0930_ENSG00000100364","GSG1L_ENSG00000169181","ASGR1_ENSG00000141505","RPRML_ENSG00000179673"
"380","RPL36_ENSG00000130255","PLEKHB1_ENSG00000021300","PMEPA1_ENSG00000124225","ALDOA_ENSG00000149925","HDAC9_ENSG00000048052","SERINC5_ENSG00000164300","EPN1_ENSG00000063245","AKAP12_ENSG00000131016","CDK18_ENSG00000117266"
"381","CD4_ENSG00000010610","TGFBR3_ENSG00000069702","KCND2_ENSG00000184408","FAM189A1_ENSG00000104059","RNF145_ENSG00000145860","DPYSL2_ENSG00000092964","GABARAPL1_ENSG00000139112","OPTN_ENSG00000123240","MYO10_ENSG00000145555"
"382","SLC12A7_ENSG00000113504","DEK_ENSG00000124795","PTMS_ENSG00000159335","ATP6V0C_ENSG00000185883","FXYD7_ENSG00000221946","SLC9A9_ENSG00000181804","CDK17_ENSG00000059758","CTSD_ENSG00000117984","PSAT1_ENSG00000135069"
"383","TSPAN4_ENSG00000214063","ZFP36L2_ENSG00000152518","CDC40_ENSG00000168438","ATP6V0D1_ENSG00000159720","ETS2_ENSG00000157557","ELOVL5_ENSG00000012660","RCN2_ENSG00000117906","C9orf16_ENSG00000171159","NOS1_ENSG00000089250"
"384","EIF5B_ENSG00000158417","MXD4_ENSG00000123933","MINK1_ENSG00000141503","MIR600HG_ENSG00000236901","SLIT2_ENSG00000145147","NEK3_ENSG00000136098","CDH12_ENSG00000154162","ATP6V1H_ENSG00000047249","FTL_ENSG00000087086"
"385","PLTP_ENSG00000100979","SCLT1_ENSG00000151466","TMEM196_ENSG00000173452","FBLL1_ENSG00000188573","AL353746.1_ENSG00000260412","DYSF_ENSG00000135636","TRIM36_ENSG00000152503","CCNO_ENSG00000152669","H3F3B_ENSG00000132475"
"386","SEPTIN2_ENSG00000168385","TNFRSF1A_ENSG00000067182","ABLIM2_ENSG00000163995","STMN3_ENSG00000197457","CRHR1_ENSG00000120088","GAB2_ENSG00000033327","TMEM130_ENSG00000166448","PLXNA4_ENSG00000221866","ACSL1_ENSG00000151726"
"387","RPL21_ENSG00000122026","DDR1_ENSG00000204580","RHOV_ENSG00000104140","SCN1B_ENSG00000105711","DIRAS1_ENSG00000176490","SPATA13_ENSG00000182957","MSC-AS1_ENSG00000235531","CFL1_ENSG00000172757","SEPTIN8_ENSG00000164402"
"388","RPS24_ENSG00000138326","SAT1_ENSG00000130066","CDH22_ENSG00000149654","OGDHL_ENSG00000197444","PLCB1_ENSG00000182621","NOTCH1_ENSG00000148400","SVOP_ENSG00000166111","LUZP1_ENSG00000169641","ANXA1_ENSG00000135046"
"389","RPL22_ENSG00000116251","RPS14_ENSG00000164587","PTH2R_ENSG00000144407","TCEAL2_ENSG00000184905","RHOBTB2_ENSG00000008853","TMTC2_ENSG00000179104","CADPS2_ENSG00000081803","COX8A_ENSG00000176340","ENDOD1_ENSG00000149218"
"390","ARID5A_ENSG00000196843","RPL29_ENSG00000162244","C14orf132_ENSG00000227051","PABPC1L2B_ENSG00000184388","AP000525.1_ENSG00000272872","AC016597.1_ENSG00000261329","SEZ6L2_ENSG00000174938","STAU2_ENSG00000040341","DYNC1I2_ENSG00000077380"
"391","CLEC14A_ENSG00000176435","NPAS3_ENSG00000151322","P3H4_ENSG00000141696","RHEB_ENSG00000106615","YWHAB_ENSG00000166913","MYO1E_ENSG00000157483","NAP1L2_ENSG00000186462","CCDC136_ENSG00000128596","DNM2_ENSG00000079805"
"392","MT1E_ENSG00000169715","WDFY3-AS2_ENSG00000180769","SEMA5B_ENSG00000082684","GDI1_ENSG00000203879","TENM2_ENSG00000145934","SPSB1_ENSG00000171621","CPNE9_ENSG00000144550","ACTR1A_ENSG00000138107","PRKCQ-AS1_ENSG00000237943"
"393","JCAD_ENSG00000165757","PANTR1_ENSG00000233639","MIR124-2HG_ENSG00000254377","RGS4_ENSG00000117152","ATP2B2_ENSG00000157087","SALL1_ENSG00000103449","CALM1_ENSG00000198668","POLR2E_ENSG00000099817","SLC7A14-AS1_ENSG00000285051"
"394","MT1H_ENSG00000205358","PLEC_ENSG00000178209","THRB_ENSG00000151090","EPS15_ENSG00000085832","KCNC1_ENSG00000129159","DIXDC1_ENSG00000150764","RETREG1_ENSG00000154153","APOL2_ENSG00000128335","ZNF577_ENSG00000161551"
"395","AXL_ENSG00000167601","ACSBG1_ENSG00000103740","IPO5_ENSG00000065150","ADGRA1-AS1_ENSG00000256925","YWHAG_ENSG00000170027","PCDH9_ENSG00000184226","LRFN2_ENSG00000156564","MUC12_ENSG00000205277","CYB5R2_ENSG00000166394"
"396","RPL30_ENSG00000156482","RPS9_ENSG00000170889","KIAA0825_ENSG00000185261","NDUFB8_ENSG00000166136","DUSP6_ENSG00000139318","PRCD_ENSG00000214140","GMFB_ENSG00000197045","SKP1_ENSG00000113558","DPYSL2_ENSG00000092964"
"397","RAB13_ENSG00000143545","ACSS3_ENSG00000111058","ADAMTS8_ENSG00000134917","HINT1_ENSG00000169567","MYO1B_ENSG00000128641","LSS_ENSG00000160285","EHD3_ENSG00000013016","JAZF1-AS1_ENSG00000234336","SYPL1_ENSG00000008282"
"398","EVA1B_ENSG00000142694","PALLD_ENSG00000129116","ZBTB18_ENSG00000179456","EPHA3_ENSG00000044524","HSD11B1L_ENSG00000167733","ATP11A_ENSG00000068650","PPP3R1_ENSG00000221823","BASP1_ENSG00000176788","PLD1_ENSG00000075651"
"399","ITGA7_ENSG00000135424","SLC4A7_ENSG00000033867","BTBD11_ENSG00000151136","SPRYD3_ENSG00000167778","RHEB_ENSG00000106615","LIMCH1_ENSG00000064042","UBE2B_ENSG00000119048","TESPA1_ENSG00000135426","FSCN1_ENSG00000075618"
"400","RPL32_ENSG00000144713","HMGN5_ENSG00000198157","CCHCR1_ENSG00000204536","TMEM151B_ENSG00000178233","GDI1_ENSG00000203879","SLC4A2_ENSG00000164889","PFKP_ENSG00000067057","VDAC1_ENSG00000213585","SGK2_ENSG00000101049"
"401","RPS23_ENSG00000186468","UQCRB_ENSG00000156467","SLC37A1_ENSG00000160190","MICAL2_ENSG00000133816","CALB2_ENSG00000172137","SEMA3B-AS1_ENSG00000232352","TDRD9_ENSG00000156414","SPOCK1_ENSG00000152377","SECISBP2L_ENSG00000138593"
"402","RPS3_ENSG00000149273","OST4_ENSG00000228474","KCNMB2_ENSG00000197584","HSPA12A_ENSG00000165868","RND1_ENSG00000172602","CD82_ENSG00000085117","KIF1A_ENSG00000130294","ELAVL2_ENSG00000107105","ASTN2_ENSG00000148219"
